date,unscheduled,forecast,confcall,Rate,RateDiff,RateDecision,ChairPerson,GDP_date,GDP_value,GDP_diff_prev,GDP_diff_year,GDPPOT_date,GDPPOT_value,GDPPOT_diff_prev,GDPPOT_diff_year,PCE_date,PCE_value,PCE_diff_prev,PCE_diff_year,CPI_date,CPI_value,CPI_diff_prev,CPI_diff_year,Unemp_date,Unemp_value,Unemp_diff_prev,Unemp_diff_year,Employ_date,Employ_value,Employ_diff_prev,Employ_diff_year,PMI_date,PMI_value,PMI_diff_prev,PMI_diff_year,NMI_date,NMI_value,NMI_diff_prev,NMI_diff_year,Rsales_date,Rsales_value,Rsales_diff_prev,Rsales_diff_year,Hsales_date,Hsales_value,Hsales_diff_prev,Hsales_diff_year,Taylor,Balanced,Inertia,Taylor-Rate,Balanced-Rate,Inertia-Rate,Taylor_diff,Balanced_diff,Inertia_diff
1990-12-07,False,False,True,7.25,-0.25,-1,,1990-07-01,,,,1990-07-01,,,,1990-10-01,65.43283333333333,0.34192723957633336,,1990-10-01,131.16666666666666,0.5737958685278463,,1990-11-01,-5.733333333333334,-0.1333333333333333,,1990-11-01,109565.83333333333,-104.16666666666667,,1990-11-01,45.150000000000006,-1.3666666666666671,,,,,,,,,,1990-11-01,511.5,-1.2271100227472749,,,,,,,,,,
1990-12-18,False,False,False,7.0,-0.25,-1,,1990-07-01,,,,1990-07-01,,,,1990-10-01,65.43283333333333,0.34192723957633336,,1990-11-01,131.9333333333333,0.5854172882291665,,1990-11-01,-5.733333333333334,-0.1333333333333333,,1990-11-01,109565.83333333333,-104.16666666666667,,1990-11-01,45.150000000000006,-1.3666666666666671,,,,,,,,,,1990-11-01,511.5,-1.2271100227472749,,,,,,,,,,
1991-01-09,False,False,True,6.75,-0.25,-1,,1990-07-01,,,,1990-07-01,,,,1990-11-01,65.63600000000001,0.31084407160628197,,1990-11-01,131.9333333333333,0.5854172882291665,,1990-12-01,-5.916666666666667,-0.18333333333333326,,1990-12-01,109450.83333333333,-115.0,,1990-12-01,43.75,-1.400000000000001,,,,,,,,,,1990-12-01,498.0,-2.5508230285488462,,,,,,,,,,
1991-02-01,False,False,True,6.25,-0.5,-1,,1990-10-01,,,,1990-10-01,,,,1990-12-01,65.81266666666667,0.26954855986472626,,1990-12-01,132.65,0.5444667727895365,,1990-12-01,-5.916666666666667,-0.18333333333333326,,1990-12-01,109450.83333333333,-115.0,,1990-12-01,43.75,-1.400000000000001,,,,,,,,,,1990-12-01,498.0,-2.5508230285488462,,,,,,,,,,
1991-02-06,False,False,False,6.25,0.0,0,,1990-10-01,,,,1990-10-01,,,,1990-12-01,65.81266666666667,0.26954855986472626,,1990-12-01,132.65,0.5444667727895365,,1991-01-01,-6.066666666666666,-0.15000000000000005,,1991-01-01,109322.66666666667,-128.16666666666666,,1991-01-01,42.51666666666667,-1.2333333333333332,,,,,,,,,,1991-01-01,474.5,-4.72201094376555,,,,,,,,,,
1991-03-26,False,False,False,6.0,0.0,0,,1990-10-01,,,,1990-10-01,,,,1991-01-01,66.017,0.31068389161746435,,1991-02-01,133.88333333333333,0.4014687143465487,,1991-02-01,-6.216666666666666,-0.1499999999999999,,1991-02-01,109175.66666666667,-147.0,,1991-02-01,41.4,-1.1166666666666671,,,,,,,,,,1991-02-01,466.8333333333333,-0.9249230975753674,,,,,,,,,,
1991-04-12,False,False,True,6.0,0.0,0,,1990-10-01,,,,1990-10-01,,,,1991-02-01,66.2065,0.2870999710355253,,1991-03-01,134.26666666666665,0.28748695142861486,,1991-03-01,-6.366666666666667,-0.1499999999999999,,1991-03-01,109018.33333333333,-157.33333333333334,,1991-03-01,40.766666666666666,-0.6333333333333329,,,,,,,,,,1991-03-01,468.6666666666667,0.9496315778091838,,,,,,,,,,
1991-04-30,False,False,True,5.75,-0.25,-1,,1991-01-01,,,,1991-01-01,,,,1991-02-01,66.2065,0.2870999710355253,,1991-03-01,134.26666666666665,0.28748695142861486,,1991-03-01,-6.366666666666667,-0.1499999999999999,,1991-03-01,109018.33333333333,-157.33333333333334,,1991-03-01,40.766666666666666,-0.6333333333333329,,,,,,,,,,1991-03-01,468.6666666666667,0.9496315778091838,,,,,,,,,,
1991-05-01,False,False,True,5.75,0.0,0,,1991-01-01,,,,1991-01-01,,,,1991-03-01,66.381,0.263614836816414,,1991-03-01,134.26666666666665,0.28748695142861486,,1991-03-01,-6.366666666666667,-0.1499999999999999,,1991-03-01,109018.33333333333,-157.33333333333334,,1991-03-01,40.766666666666666,-0.6333333333333329,,,,,,,,,,1991-03-01,468.6666666666667,0.9496315778091838,,,,,,,,,,
1991-05-14,False,False,False,5.75,0.0,0,,1991-01-01,,,,1991-01-01,,,,1991-03-01,66.381,0.263614836816414,,1991-04-01,134.54999999999998,0.2113713923893645,,1991-04-01,-6.5,-0.1333333333333333,,1991-04-01,108851.16666666667,-167.16666666666666,,1991-04-01,40.699999999999996,-0.06666666666666761,,,,,,,,,,1991-04-01,475.8333333333333,2.024171354272037,,,,,,,,,,
1991-06-10,False,False,True,5.75,0.0,0,,1991-01-01,,,,1991-01-01,,,,1991-04-01,66.5405,0.24028395545963546,,1991-04-01,134.54999999999998,0.2113713923893645,,1991-05-01,-6.616666666666667,-0.1166666666666667,,1991-05-01,108690.33333333333,-160.83333333333334,,1991-05-01,41.23333333333333,0.5333333333333338,,,,,,,,,,1991-05-01,479.8333333333333,1.3158627154325373,,,,,,,,,,
1991-06-24,False,False,True,5.75,0.0,0,,1991-01-01,,,,1991-01-01,,,,1991-04-01,66.5405,0.24028395545963546,,1991-05-01,134.86666666666665,0.2355728371888026,,1991-05-01,-6.616666666666667,-0.1166666666666667,,1991-05-01,108690.33333333333,-160.83333333333334,,1991-05-01,41.23333333333333,0.5333333333333338,,,,,,,,,,1991-05-01,479.8333333333333,1.3158627154325373,,,,,,,,,,
1991-07-03,False,False,False,5.75,0.0,0,,1991-01-01,,,,1991-01-01,,,,1991-05-01,66.7315,0.2870411647356923,,1991-05-01,134.86666666666665,0.2355728371888026,,1991-05-01,-6.616666666666667,-0.1166666666666667,,1991-05-01,108690.33333333333,-160.83333333333334,,1991-05-01,41.23333333333333,0.5333333333333338,,,,,,,,,,1991-05-01,479.8333333333333,1.3158627154325373,,,,,,,,,,
1991-08-05,False,False,True,5.5,-0.25,-1,,1991-04-01,9345.4975,,,1991-04-01,9503.042306833333,,,1991-06-01,66.93116666666667,0.29953260196857057,3.7326315227932767,1991-06-01,135.16666666666666,0.2224084492850372,5.05356941599572,1991-07-01,-6.783333333333332,-0.06666666666666658,-1.45,1991-07-01,108424.5,-127.16666666666667,-1289.5,1991-07-01,44.71666666666667,1.8999999999999997,-4.333333333333335,,,,,,,,,1991-07-01,506.8333333333333,4.365449932487885,-8.435505287222794,,,,,,,,,
1991-08-20,False,False,False,5.5,0.0,0,,1991-04-01,9345.4975,,,1991-04-01,9503.042306833333,,,1991-06-01,66.93116666666667,0.29953260196857057,3.7326315227932767,1991-07-01,135.41666666666666,0.184821879634821,4.840362294066489,1991-07-01,-6.783333333333332,-0.06666666666666658,-1.45,1991-07-01,108424.5,-127.16666666666667,-1289.5,1991-07-01,44.71666666666667,1.8999999999999997,-4.333333333333335,,,,,,,,,1991-07-01,506.8333333333333,4.365449932487885,-8.435505287222794,,,,,,,,,
1991-09-13,False,False,True,5.25,-0.25,-1,,1991-04-01,9345.4975,,,1991-04-01,9503.042306833333,,,1991-07-01,67.11,0.2671328460911955,3.6279298620508857,1991-08-01,135.71666666666667,0.22139633071826204,4.58817764361056,1991-08-01,-6.833333333333333,-0.05000000000000012,-1.4333333333333333,1991-08-01,108353.83333333333,-70.66666666666667,-1390.3333333333333,1991-08-01,46.96666666666667,2.25,-1.5833333333333346,,,,,,,,,1991-08-01,514.1666666666666,1.4881031819474078,-5.4247505315441815,4.937509572720108,3.3529349834341695,4.391643085818208,-0.8208237606132258,-2.4053983498991633,-1.3666902475151257,,,
1991-10-01,False,False,False,5.25,0.0,0,,1991-04-01,9345.4975,,,1991-04-01,9503.042306833333,,,1991-08-01,67.28933333333333,0.2671445606459502,3.535256013755791,1991-08-01,135.71666666666667,0.22139633071826204,4.58817764361056,1991-08-01,-6.833333333333333,-0.05000000000000012,-1.4333333333333333,1991-08-01,108353.83333333333,-70.66666666666667,-1390.3333333333333,1991-08-01,46.96666666666667,2.25,-1.5833333333333346,,,,,,,,,1991-08-01,514.1666666666666,1.4881031819474078,-5.4247505315441815,4.800576318520549,3.167850631911856,4.355655738546555,-0.8827570148127848,-2.515482701421478,-1.3276775947867785,-0.13693325419955915,-0.18508435152231373,-0.03598734727165276
1991-10-30,False,False,True,5.0,-0.25,-1,,1991-04-01,9345.4975,,,1991-04-01,9503.042306833333,,,1991-08-01,67.28933333333333,0.2671445606459502,3.535256013755791,1991-09-01,136.08333333333334,0.2702006254962032,4.350690236898703,1991-09-01,-6.8500000000000005,-0.016666666666666757,-1.3333333333333333,1991-09-01,108314.16666666667,-39.666666666666664,-1409.0,1991-09-01,49.333333333333336,2.366666666666666,1.6833333333333311,,,,,,,,,1991-09-01,510.8333333333333,-0.6120919282030534,-3.7817575751169215,4.602571753158188,2.9015368354512603,4.296436141348978,-0.9640949135084791,-2.665129831215406,-1.270230525317689,-0.19800456536236144,-0.2663137964605955,-0.0592195971975773
1991-11-05,False,False,False,4.75,-0.25,-1,,1991-07-01,9350.590166666667,0.056037225079299625,,1991-07-01,9565.264528333333,0.6550627119854621,,1991-09-01,67.49066666666667,0.2990581077837063,3.4980822427214804,1991-09-01,136.08333333333334,0.2702006254962032,4.350690236898703,1991-10-01,-6.900000000000001,-0.04999999999999997,-1.3,1991-10-01,108313.0,-1.1666666666666667,-1357.0,1991-10-01,51.050000000000004,1.7166666666666675,4.533333333333331,,,,,,,,,1991-10-01,513.5,0.6212909510493568,-0.621551779510578,4.591451104463327,2.8913159313341485,4.2778998325221,-0.9516044510922291,-2.6517396242214075,-1.2651557230334558,-0.011120648694860513,-0.01022090411711174,-0.018536308826877956
1991-12-02,False,False,True,4.75,0.0,0,,1991-07-01,9350.590166666667,0.056037225079299625,,1991-07-01,9565.264528333333,0.6550627119854621,,1991-10-01,67.69483333333334,0.3026336310418817,3.4575580078951007,1991-10-01,136.43333333333334,0.2574395376089491,4.023797825850541,1991-10-01,-6.900000000000001,-0.04999999999999997,-1.3,1991-10-01,108313.0,-1.1666666666666667,-1357.0,1991-10-01,51.050000000000004,1.7166666666666675,4.533333333333331,,,,,,,,,1991-10-01,513.5,0.6212909510493568,-0.621551779510578,4.546273336487483,2.8487605470158095,4.157963695725406,-0.8481711079569613,-2.545683897428635,-1.2364807487190381,-0.04517776797584361,-0.04255538431833905,-0.11993613679669402
1991-12-17,False,False,False,4.0,-0.5,-1,,1991-07-01,9350.590166666667,0.056037225079299625,,1991-07-01,9565.264528333333,0.6550627119854621,,1991-10-01,67.69483333333334,0.3026336310418817,3.4575580078951007,1991-11-01,136.79999999999998,0.2686431308152944,3.6957495326305625,1991-11-01,-6.916666666666667,-0.016666666666666607,-1.1833333333333333,1991-11-01,108320.83333333333,7.833333333333333,-1245.0,1991-11-01,51.88333333333333,0.8333333333333334,6.733333333333332,,,,,,,,,1991-11-01,523.1666666666666,1.9481527650783284,2.6811783271259038,4.517337040177423,2.8212811305154744,4.078266163756012,-0.7784962931559103,-2.474552202817859,-1.2175671695773214,-0.028936296310060783,-0.02747941650033514,-0.07969753196939422
1992-01-09,False,False,True,4.0,0.0,0,,1991-07-01,9350.590166666667,0.056037225079299625,,1991-07-01,9565.264528333333,0.6550627119854621,,1991-11-01,67.8755,0.2669706763053188,3.4123003166765162,1991-11-01,136.79999999999998,0.2686431308152944,3.6957495326305625,1991-12-01,-6.983333333333333,-0.06666666666666658,-1.0666666666666667,1991-12-01,108319.83333333333,-1.0,-1131.0,1991-12-01,51.300000000000004,-0.5833333333333334,7.55,,,,,,,,,1991-12-01,530.1666666666666,1.4876364081697424,6.944465261640296,4.4678385159000635,2.7740164886130256,3.9023697489302682,-0.6127170396554924,-2.30653906694253,-1.1781858066252875,-0.049498524277359124,-0.04726464190244872,-0.17589641482574336
1992-02-05,False,False,False,4.0,0.0,0,,1991-10-01,9355.475833333332,0.05363563355305063,,1991-10-01,9626.64001,0.6418835958500866,,1991-12-01,68.06016666666666,0.27225566863330336,3.4151318639100428,1991-12-01,137.16666666666666,0.2678582160213596,3.409867198135803,1992-01-01,-7.066666666666667,-0.08333333333333333,-0.9999999999999999,1992-01-01,108332.66666666667,12.833333333333334,-990.0,1992-01-01,50.75,-0.5500000000000007,8.233333333333333,,,,,1992-01-01,,,,1992-01-01,557.6666666666666,5.173627350349732,19.327483730228973,4.417471392961271,2.718814526101084,3.6910667099737258,-0.4047508292609523,-2.103407696121138,-1.1311555122484962,-0.050367122938792974,-0.05520196251194154,-0.21130303895654245
1992-03-11,False,False,True,4.0,0.0,0,,1991-10-01,9355.475833333332,0.05363563355305063,,1991-10-01,9626.64001,0.6418835958500866,,1992-01-01,68.24150000000002,0.26656771895632864,3.369728269986435,1992-02-01,137.85,0.242613892699827,2.9639319813608496,1992-02-01,-7.1499999999999995,-0.08333333333333333,-0.9333333333333332,1992-02-01,108332.83333333333,0.16666666666666666,-842.8333333333334,1992-02-01,50.71666666666667,-0.033333333333332625,9.316666666666666,,,,,1992-02-01,,,,1992-02-01,576.5,3.7721617628988966,24.819384061340923,4.360201578061587,2.6243388380957366,3.457321396507861,-0.17035397749396847,-1.906216717459819,-1.073234159047694,-0.057269814899683524,-0.09447568800534745,-0.2337453134658647
1992-03-31,False,False,False,4.0,0.0,0,,1991-10-01,9355.475833333332,0.05363563355305063,,1991-10-01,9626.64001,0.6418835958500866,,1992-01-01,68.24150000000002,0.26656771895632864,3.369728269986435,1992-02-01,137.85,0.242613892699827,2.9639319813608496,1992-02-01,-7.1499999999999995,-0.08333333333333333,-0.9333333333333332,1992-02-01,108332.83333333333,0.16666666666666666,-842.8333333333334,1992-02-01,50.71666666666667,-0.033333333333332625,9.316666666666666,,,,,1992-02-01,,,,1992-02-01,576.5,3.7721617628988966,24.819384061340923,4.295967595836625,2.538844356953251,3.3520900131236786,-0.09569907083004202,-1.8528223097134153,-1.0395766535429878,-0.06423398222496246,-0.08549448114248559,-0.10523138338418248
1992-05-19,False,False,False,3.75,0.0,0,,1992-01-01,9378.117,0.24205708913578605,,1992-01-01,9687.433772166667,0.6316747020386698,,1992-03-01,68.58800000000001,0.24106568876323262,3.324972541320772,1992-04-01,138.56666666666666,0.26554912085180654,2.985254712552411,1992-04-01,-7.3,-0.06666666666666672,-0.8000000000000002,1992-04-01,108364.66666666667,27.0,-486.5,1992-04-01,50.583333333333336,-0.08333333333333333,9.883333333333335,,,,,1992-04-01,,,,1992-04-01,591.1666666666666,1.287588596001082,25.765990286407416,4.225700851570838,2.453467746789346,3.070938171314931,0.17986751823750444,-1.5923655865439872,-0.9748951620184021,-0.07026674426578694,-0.08537661016390485,-0.2811518418087475
1992-07-01,False,False,False,3.25,-0.5,-1,,1992-01-01,9378.117,0.24205708913578605,,1992-01-01,9687.433772166667,0.6316747020386698,,1992-05-01,68.93849999999999,0.2514320653172867,3.30761898693393,1992-05-01,138.88333333333333,0.2285308292145893,2.978093359076825,1992-05-01,-7.3999999999999995,-0.09999999999999994,-0.7833333333333333,1992-05-01,108423.5,58.833333333333336,-266.8333333333333,1992-05-01,51.61666666666667,1.0333333333333339,10.383333333333335,,,,,1992-05-01,,,,1992-05-01,587.6666666666666,-0.0903485643788264,24.186625798666082,4.277978760335634,2.5422886333609447,2.9206705938847466,0.39325653811341166,-1.3424335888612773,-0.9640516283374753,0.05227790876479599,0.08882088657159848,-0.15026757743018448
1992-07-02,False,False,True,3.25,-0.5,-1,,1992-01-01,9378.117,0.24205708913578605,,1992-01-01,9687.433772166667,0.6316747020386698,,1992-05-01,68.93849999999999,0.2514320653172867,3.30761898693393,1992-05-01,138.88333333333333,0.2285308292145893,2.978093359076825,1992-05-01,-7.3999999999999995,-0.09999999999999994,-0.7833333333333333,1992-05-01,108423.5,58.833333333333336,-266.8333333333333,1992-05-01,51.61666666666667,1.0333333333333339,10.383333333333335,,,,,1992-05-01,,,,1992-05-01,587.6666666666666,-0.0903485643788264,24.186625798666082,4.276998133541153,2.5421578432596466,2.919509656844387,0.3936648002078203,-1.3411754900736872,-0.9638236764889472,-0.0009806267944805214,-0.0001307901012981283,-0.0011609370403595776
1992-08-18,False,False,False,3.25,0.0,0,,1992-04-01,9432.2495,0.5745125491480897,0.9338154795160315,1992-04-01,9748.0306095,0.6255979013460445,2.578804681855873,1992-06-01,69.09216666666667,0.22317793375659736,3.2290164421631555,1992-07-01,139.56666666666666,0.2633980847170155,3.0645260323852064,1992-07-01,-7.55,-0.06666666666666672,-0.7666666666666667,1992-07-01,108558.66666666667,70.66666666666667,134.16666666666666,1992-07-01,53.85,1.1000000000000003,9.133333333333335,,,,,1992-07-01,118411.66666666667,0.05585811507029475,,1992-07-01,585.8333333333334,-0.991658888909691,15.747840589920363,4.231171795216793,2.574066282096635,2.7482650576855048,0.5436717952167929,-1.113433717903365,-0.9392349423144954,-0.04582633832436045,0.03190843883698857,-0.17124459915888224
1992-10-06,False,False,False,3.0,0.0,0,,1992-04-01,9432.2495,0.5745125491480897,0.9338154795160315,1992-04-01,9748.0306095,0.6255979013460445,2.578804681855873,1992-08-01,69.40466666666667,0.2109936019550157,3.1443866302740484,1992-08-01,139.93333333333334,0.2628319833797332,3.1071392778997775,1992-09-01,-7.616666666666667,-0.033333333333333215,-0.7666666666666663,1992-09-01,108760.0,99.0,445.8333333333333,1992-09-01,53.150000000000006,-0.8166666666666664,3.8166666666666687,,,,,1992-09-01,118920.5,0.3312889954493699,,1992-09-01,601.5,2.769768826548909,17.87070408818298,4.269807984539941,2.7531621922685403,2.5100812267152746,0.8309190956510518,-0.6857266966203489,-0.9288076621736144,0.038636189323148606,0.17909591017190518,-0.23818383097023021
1992-11-17,False,False,False,3.0,0.0,0,,1992-07-01,9509.518166666667,0.8171985070194886,1.70307293628744,1992-07-01,9808.839762666667,0.6237929837346419,2.5469254812761393,1992-09-01,69.54083333333334,0.1963685523702546,3.038871018562359,1992-10-01,140.65,0.2731446460257149,3.0904468774770404,1992-10-01,-7.6000000000000005,0.016666666666666757,-0.6999999999999996,1992-10-01,108863.33333333333,103.33333333333333,550.3333333333334,1992-10-01,52.76666666666667,-0.383333333333334,1.7166666666666675,,,,,1992-10-01,119296.66666666667,0.3161390218576935,,1992-10-01,614.0,2.2371495470941865,19.70922665835789,4.2123160411992515,2.799126912351913,2.3544365187027685,0.9484271523103629,-0.46476197653697593,-0.9094523701861206,-0.057491943340689744,0.0459647200833726,-0.15564470801250607
1992-12-14,False,False,True,3.0,0.0,0,,1992-07-01,9509.518166666667,0.8171985070194886,1.70307293628744,1992-07-01,9808.839762666667,0.6237929837346419,2.5469254812761393,1992-10-01,69.68416666666667,0.2059913341671881,2.939409720751252,1992-11-01,141.05,0.2843243937566085,3.106591147670399,1992-11-01,-7.566666666666666,0.033333333333333215,-0.6499999999999998,1992-11-01,108967.16666666667,103.83333333333333,646.3333333333334,1992-11-01,52.416666666666664,-0.35000000000000026,0.5333333333333338,,,,,1992-11-01,119595.33333333333,0.2507407770378392,,1992-11-01,624.0,1.8050802744452037,19.646882588613263,4.131130503897118,2.7785754600519303,2.2618942365477657,0.9797416150082288,-0.3728134288369588,-0.889494652341123,-0.08118553730213396,-0.020551452299982564,-0.09254228215500282
1992-12-22,False,False,False,3.0,0.0,0,,1992-07-01,9509.518166666667,0.8171985070194886,1.70307293628744,1992-07-01,9808.839762666667,0.6237929837346419,2.5469254812761393,1992-10-01,69.68416666666667,0.2059913341671881,2.939409720751252,1992-11-01,141.05,0.2843243937566085,3.106591147670399,1992-11-01,-7.566666666666666,0.033333333333333215,-0.6499999999999998,1992-11-01,108967.16666666667,103.83333333333333,646.3333333333334,1992-11-01,52.416666666666664,-0.35000000000000026,0.5333333333333338,,,,,1992-11-01,119595.33333333333,0.2507407770378392,,1992-11-01,624.0,1.8050802744452037,19.646882588613263,4.109311639588127,2.7747222505583915,2.234138884638463,0.9912560840325714,-0.3433333049971638,-0.8839166709170924,-0.02181886430899027,-0.003853209493538845,-0.02775535190930256
1993-01-06,False,False,True,3.0,0.0,0,,1992-07-01,9509.518166666667,0.8171985070194886,1.70307293628744,1992-07-01,9808.839762666667,0.6237929837346419,2.5469254812761393,1992-11-01,69.83666666666666,0.21877635324070896,2.8898342393868854,1992-11-01,141.05,0.2843243937566085,3.106591147670399,1992-12-01,-7.5,0.06666666666666658,-0.5166666666666666,1992-12-01,109097.16666666667,130.0,777.3333333333334,1992-12-01,52.51666666666666,0.10000000000000024,1.2166666666666675,,,,,1992-12-01,120113.0,0.43273771591089494,,1992-12-01,633.0,1.5187410653764237,19.81081245996999,4.089756257377769,2.7888524711270066,2.19778324044206,1.0119784795999909,-0.2889253066507713,-0.8799945373357179,-0.01955538221035802,0.014130220568615126,-0.03635564419640325
1993-02-03,False,False,False,3.0,0.0,0,,1992-10-01,9591.662833333334,0.8611061498454942,2.5233753575887805,1992-10-01,9870.189997,0.6253813364441939,2.530104769825946,1992-12-01,70.00183333333332,0.23663434964403052,2.8532347456987446,1992-12-01,141.41666666666666,0.2600607451184218,3.098592651600484,1992-12-01,-7.5,0.06666666666666658,-0.5166666666666666,1992-12-01,109097.16666666667,130.0,777.3333333333334,1992-12-01,52.51666666666666,0.10000000000000024,1.2166666666666675,,,,,1992-12-01,120113.0,0.43273771591089494,,1992-12-01,633.0,1.5187410653764237,19.81081245996999,4.083700933355965,2.8401213388237814,2.157037354731988,1.0448120444670757,-0.19876755006510752,-0.8818515341569008,-0.006055324021803976,0.051268867696774745,-0.04074588571007176
1993-02-18,False,False,True,3.0,0.0,0,,1992-10-01,9591.662833333334,0.8611061498454942,2.5233753575887805,1992-10-01,9870.189997,0.6253813364441939,2.530104769825946,1992-12-01,70.00183333333332,0.23663434964403052,2.8532347456987446,1993-01-01,141.8,0.27103741088388095,3.11470502090979,1993-01-01,-7.433333333333334,0.06666666666666672,-0.36666666666666653,1993-01-01,109264.0,166.83333333333334,931.3333333333334,1993-01-01,52.833333333333336,0.31666666666666643,2.0833333333333344,,,,,1993-01-01,120709.83333333333,0.4960141027999407,,1993-01-01,627.8333333333334,-0.7327646995521602,14.054994691507334,4.087572033792962,2.87531315996388,2.13405024822764,1.069516478237406,-0.14274239559167512,-0.8840053073279157,0.0038711004369966773,0.03519182114009878,-0.022987106504348098
1993-03-01,False,False,True,3.0,0.0,0,,1992-10-01,9591.662833333334,0.8611061498454942,2.5233753575887805,1992-10-01,9870.189997,0.6253813364441939,2.530104769825946,1993-01-01,70.1575,0.22225335109486022,2.8077009804073128,1993-01-01,141.8,0.27103741088388095,3.11470502090979,1993-01-01,-7.433333333333334,0.06666666666666672,-0.36666666666666653,1993-01-01,109264.0,166.83333333333334,931.3333333333334,1993-01-01,52.833333333333336,0.31666666666666643,2.0833333333333344,,,,,1993-01-01,120709.83333333333,0.4960141027999407,,1993-01-01,627.8333333333334,-0.7327646995521602,14.054994691507334,4.0897841263058385,2.900493780992366,2.117287043962256,1.087006348528061,-0.10228399678541182,-0.8854907338155218,0.0022120925128765734,0.025180621028485728,-0.016763204265383802
