date,unscheduled,forecast,confcall,Rate,RateDiff,RateDecision,ChairPerson,GDP_date,GDP_value,GDP_diff_prev,GDP_diff_year,GDPPOT_date,GDPPOT_value,GDPPOT_diff_prev,GDPPOT_diff_year,PCE_date,PCE_value,PCE_diff_prev,PCE_diff_year,CPI_date,CPI_value,CPI_diff_prev,CPI_diff_year,Unemp_date,Unemp_value,Unemp_diff_prev,Unemp_diff_year,Employ_date,Employ_value,Employ_diff_prev,Employ_diff_year,PMI_date,PMI_value,PMI_diff_prev,PMI_diff_year,NMI_date,NMI_value,NMI_diff_prev,NMI_diff_year,Rsales_date,Rsales_value,Rsales_diff_prev,Rsales_diff_year,Hsales_date,Hsales_value,Hsales_diff_prev,Hsales_diff_year,Taylor,Balanced,Inertia,Taylor-Rate,Balanced-Rate,Inertia-Rate,Taylor_diff,Balanced_diff,Inertia_diff
1991-01-09,False,False,True,6.75,-0.25,-1,,1990-07-01,,,,1990-07-01,,,,1990-11-01,,,,1990-11-01,,,,1990-12-01,-5.616666666666667,,,1990-12-01,109530.33333333333,,,1990-12-01,46.449999999999996,,,,,,,,,,,1990-12-01,532.8333333333334,,,,,,,,,,,
1991-02-01,False,False,True,6.25,-0.5,-1,,1990-10-01,,,,1990-10-01,,,,1990-12-01,65.16816666666666,,,1990-12-01,130.65833333333333,,,1990-12-01,-5.616666666666667,,,1990-12-01,109530.33333333333,,,1990-12-01,46.449999999999996,,,,,,,,,,,1990-12-01,532.8333333333334,,,,,,,,,,,
1991-02-06,False,False,False,6.25,0.0,0,,1990-10-01,,,,1990-10-01,,,,1990-12-01,65.16816666666666,,,1990-12-01,130.65833333333333,,,1991-01-01,-5.7,-0.08333333333333333,,1991-01-01,109518.33333333333,-12.0,,1991-01-01,45.78333333333333,-0.6666666666666666,,,,,,,,,,1991-01-01,514.5833333333334,-3.4522855694153507,,,,,,,,,,
1991-03-26,False,False,False,6.0,0.0,0,,1990-10-01,,,,1990-10-01,,,,1991-01-01,65.389,0.3394935186578098,,1991-02-01,131.82500000000002,0.4325402608101212,,1991-02-01,-5.808333333333334,-0.10833333333333332,,1991-02-01,109459.91666666667,-58.416666666666664,,1991-02-01,44.975,-0.8083333333333336,,,,,,,,,,1991-02-01,505.5,-1.379208852605225,,,,,,,,,,
1991-04-12,False,False,True,6.0,0.0,0,,1990-10-01,,,,1990-10-01,,,,1991-02-01,65.59925,0.3219681721367127,,1991-03-01,132.34166666666667,0.3934777608101216,,1991-03-01,-5.941666666666666,-0.1333333333333333,,1991-03-01,109370.75,-89.16666666666667,,1991-03-01,44.208333333333336,-0.7666666666666663,,,,,,,,,,1991-03-01,499.9166666666667,-0.7072753081755249,,,,,,,,,,
1991-04-30,False,False,True,5.75,-0.25,-1,,1991-01-01,,,,1991-01-01,,,,1991-02-01,65.59925,0.3219681721367127,,1991-03-01,132.34166666666667,0.3934777608101216,,1991-03-01,-5.941666666666666,-0.1333333333333333,,1991-03-01,109370.75,-89.16666666666667,,1991-03-01,44.208333333333336,-0.7666666666666663,,,,,,,,,,1991-03-01,499.9166666666667,-0.7072753081755249,,,,,,,,,,
1991-05-01,False,False,True,5.75,0.0,0,,1991-01-01,,,,1991-01-01,,,,1991-03-01,65.79541666666667,0.29933693787223603,,1991-03-01,132.34166666666667,0.3934777608101216,,1991-03-01,-5.941666666666666,-0.1333333333333333,,1991-03-01,109370.75,-89.16666666666667,,1991-03-01,44.208333333333336,-0.7666666666666663,,,,,,,,,,1991-03-01,499.9166666666667,-0.7072753081755249,,,,,,,,,,
1991-05-14,False,False,False,5.75,0.0,0,,1991-01-01,,,,1991-01-01,,,,1991-03-01,65.79541666666667,0.29933693787223603,,1991-04-01,132.85833333333332,0.3925836304586054,,1991-04-01,-6.050000000000001,-0.10833333333333332,,1991-04-01,109260.58333333333,-110.16666666666667,,1991-04-01,43.60833333333334,-0.6000000000000002,,,,,,,,,,1991-04-01,497.0833333333333,-0.22626267894525953,,,,,,,,,,
1991-06-10,False,False,True,5.75,0.0,0,,1991-01-01,,,,1991-01-01,,,,1991-04-01,65.98666666666666,0.2911055975179844,,1991-04-01,132.85833333333332,0.3925836304586054,,1991-05-01,-6.175,-0.125,,1991-05-01,109128.08333333333,-132.5,,1991-05-01,43.19166666666667,-0.4166666666666667,,,,,,,,,,1991-05-01,495.6666666666667,0.044376346342631136,,,,,,,,,,
1991-06-24,False,False,True,5.75,0.0,0,,1991-01-01,,,,1991-01-01,,,,1991-04-01,65.98666666666666,0.2911055975179844,,1991-05-01,133.4,0.41049506270898456,,1991-05-01,-6.175,-0.125,,1991-05-01,109128.08333333333,-132.5,,1991-05-01,43.19166666666667,-0.4166666666666667,,,,,,,,,,1991-05-01,495.6666666666667,0.044376346342631136,,,,,,,,,,
1991-07-03,False,False,False,5.75,0.0,0,,1991-01-01,,,,1991-01-01,,,,1991-05-01,66.18375,0.29894261817098716,,1991-05-01,133.4,0.41049506270898456,,1991-05-01,-6.175,-0.125,,1991-05-01,109128.08333333333,-132.5,,1991-05-01,43.19166666666667,-0.4166666666666667,,,,,,,,,,1991-05-01,495.6666666666667,0.044376346342631136,,,,,,,,,,
1991-08-05,False,False,True,5.5,-0.25,-1,,1991-04-01,,,,1991-04-01,,,,1991-06-01,66.37191666666666,0.2845405809166484,,1991-06-01,133.90833333333333,0.3834376110372868,,1991-07-01,-6.425,-0.10833333333333332,,1991-07-01,108873.58333333333,-127.66666666666667,,1991-07-01,43.61666666666667,0.3333333333333333,,,,,,,,,,1991-07-01,490.6666666666667,-0.17828050563883224,,,,,,,,,,
1991-08-20,False,False,False,5.5,0.0,0,,1991-04-01,,,,1991-04-01,,,,1991-06-01,66.37191666666666,0.2845405809166484,,1991-07-01,134.38333333333333,0.3572013659618892,,1991-07-01,-6.425,-0.10833333333333332,,1991-07-01,108873.58333333333,-127.66666666666667,,1991-07-01,43.61666666666667,0.3333333333333333,,,,,,,,,,1991-07-01,490.6666666666667,-0.17828050563883224,,,,,,,,,,
1991-09-13,False,False,True,5.25,-0.25,-1,,1991-04-01,,,,1991-04-01,,,,1991-07-01,66.56349999999999,0.2889083688543299,,1991-08-01,134.8,0.31143252253240533,,1991-08-01,-6.525000000000001,-0.10000000000000002,,1991-08-01,108764.75,-108.83333333333333,,1991-08-01,44.18333333333333,0.5666666666666664,,,,,,,,,,1991-08-01,490.5,0.2815900421860198,,,,,,,,,,
1991-10-01,False,False,False,5.25,0.0,0,,1991-04-01,,,,1991-04-01,,,,1991-08-01,66.74791666666665,0.2771222658407378,,1991-08-01,134.8,0.31143252253240533,,1991-08-01,-6.525000000000001,-0.10000000000000002,,1991-08-01,108764.75,-108.83333333333333,,1991-08-01,44.18333333333333,0.5666666666666664,,,,,,,,,,1991-08-01,490.5,0.2815900421860198,,,,,,,,,,
1991-10-30,False,False,True,5.0,-0.25,-1,,1991-04-01,,,,1991-04-01,,,,1991-08-01,66.74791666666665,0.2771222658407378,,1991-09-01,135.175,0.27884378846240904,,1991-09-01,-6.608333333333333,-0.08333333333333333,,1991-09-01,108666.25,-98.5,,1991-09-01,45.050000000000004,0.8666666666666666,,,,,,,,,,1991-09-01,489.75,0.16876982480306477,,,,,,,,,,
1991-11-05,False,False,False,4.75,-0.25,-1,,1991-07-01,,,,1991-07-01,,,,1991-09-01,66.93583333333333,0.2813364723000602,,1991-09-01,135.175,0.27884378846240904,,1991-10-01,-6.699999999999999,-0.09166666666666663,,1991-10-01,108582.08333333333,-84.16666666666667,,1991-10-01,45.875,0.8249999999999998,,,,,,,,,,1991-10-01,494.6666666666667,1.3227311526606966,,,,,,,,,,
1991-12-02,False,False,True,4.75,0.0,0,,1991-07-01,,,,1991-07-01,,,,1991-10-01,67.11766666666666,0.27145879325075856,,1991-10-01,135.49166666666665,0.23440546499915682,,1991-10-01,-6.699999999999999,-0.09166666666666663,,1991-10-01,108582.08333333333,-84.16666666666667,,1991-10-01,45.875,0.8249999999999998,,,,,,,,,,1991-10-01,494.6666666666667,1.3227311526606966,,,,,,,,,,
1991-12-17,False,False,False,4.0,-0.5,-1,,1991-07-01,,,,1991-07-01,,,,1991-10-01,67.11766666666666,0.27145879325075856,,1991-11-01,135.83333333333334,0.2521079840020485,,1991-11-01,-6.766666666666666,-0.06666666666666665,,1991-11-01,108505.58333333333,-76.5,,1991-11-01,46.55833333333333,0.6833333333333336,,,,,,,,,,1991-11-01,501.5,1.6320077402554325,,,,,,,,,,
1992-01-09,False,False,True,4.0,0.0,0,,1991-07-01,,,,1991-07-01,,,,1991-11-01,67.3035,0.2770059205205055,,1991-11-01,135.83333333333334,0.2521079840020485,,1991-12-01,-6.8500000000000005,-0.08333333333333333,-1.2333333333333332,1991-12-01,108435.75,-69.83333333333333,-1094.5833333333333,1991-12-01,47.05833333333334,0.5,0.6083333333333325,,,,,,,,,1991-12-01,509.3333333333333,1.8758270070926022,-3.2124386335903594,,,,,,,,,
1992-02-05,False,False,False,4.0,0.0,0,,1991-10-01,,,,1991-10-01,,,,1991-12-01,67.49566666666666,0.28589413530093694,3.57388169335166,1991-12-01,136.16666666666666,0.24513333265319837,4.231718307065762,1992-01-01,-6.925000000000001,-0.07499999999999996,-1.2249999999999999,1992-01-01,108378.58333333333,-57.166666666666664,-1139.75,1992-01-01,47.73333333333333,0.6749999999999995,1.9499999999999986,,,,,1992-01-01,,,,1992-01-01,532.25,4.769538641418809,5.4459892215030905,,,,,,,,,
1992-03-11,False,False,True,4.0,0.0,0,,1991-10-01,,,,1991-10-01,,,,1992-01-01,67.67575000000001,0.26685028252376203,3.4988290660186596,1992-02-01,136.78333333333333,0.23200511170904456,3.776054812485705,1992-02-01,-6.991666666666666,-0.06666666666666672,-1.1833333333333333,1992-02-01,108343.33333333333,-35.25,-1116.5833333333333,1992-02-01,48.84166666666667,1.1083333333333336,3.866666666666666,,,,,1992-02-01,,,,1992-02-01,545.3333333333334,2.6301324724231514,9.69731676489837,4.648855575390847,2.9886369107649533,3.9244822411630347,-0.4955888690535971,-2.155807533679491,-1.2199622032814097,,,
1992-03-31,False,False,False,4.0,0.0,0,,1991-10-01,,,,1991-10-01,,,,1992-01-01,67.67575000000001,0.26685028252376203,3.4988290660186596,1992-02-01,136.78333333333333,0.23200511170904456,3.776054812485705,1992-02-01,-6.991666666666666,-0.06666666666666672,-1.1833333333333333,1992-02-01,108343.33333333333,-35.25,-1116.5833333333333,1992-02-01,48.84166666666667,1.1083333333333336,3.866666666666666,,,,,1992-02-01,,,,1992-02-01,545.3333333333334,2.6301324724231514,9.69731676489837,4.540963203801457,2.843363680093048,3.8518287813193757,-0.49237012953187675,-2.189969653240285,-1.1815045520139573,-0.10789237158939002,-0.14527323067190512,-0.07265345984365901
1992-05-19,False,False,False,3.75,0.0,0,,1992-01-01,,,,1992-01-01,,,,1992-03-01,68.03933333333333,0.27006189827346944,3.411527392021126,1992-04-01,137.5,0.2614943292303778,3.504526269201476,1992-04-01,-7.1000000000000005,-0.05833333333333335,-1.05,1992-04-01,108338.83333333333,12.916666666666666,-921.75,1992-04-01,50.81666666666666,0.816666666666667,7.208333333333333,,,,,1992-04-01,,,,1992-04-01,552.3333333333334,0.9544397735252189,12.572219253448418,4.394483472168544,2.659076335778396,3.6392288274110185,-0.35621097227589993,-2.091618108666048,-1.1114656170334263,-0.14647973163291272,-0.1842873443146522,-0.21259995390835718
1992-07-01,False,False,False,3.25,-0.5,-1,,1992-01-01,,,,1992-01-01,,,,1992-05-01,68.407,0.25920137081130273,3.3599596518052226,1992-05-01,137.84166666666667,0.24858698001494184,3.336921445853694,1992-05-01,-7.158333333333334,-0.05833333333333327,-0.9833333333333334,1992-05-01,108372.16666666667,33.333333333333336,-755.9166666666666,1992-05-01,51.75,0.9333333333333336,8.558333333333332,,,,,1992-05-01,,,,1992-05-01,555.4166666666666,0.9289021003497505,13.43390206289599,4.379405915838691,2.6643584627458834,3.43538095281034,-0.13239963971686425,-1.8474470928096722,-1.076424602745216,-0.015077556329853081,0.005282126967487422,-0.20384787460067866
1992-07-02,False,False,True,3.25,-0.5,-1,,1992-01-01,,,,1992-01-01,,,,1992-05-01,68.407,0.25920137081130273,3.3599596518052226,1992-05-01,137.84166666666667,0.24858698001494184,3.336921445853694,1992-05-01,-7.158333333333334,-0.05833333333333327,-0.9833333333333334,1992-05-01,108372.16666666667,33.333333333333336,-755.9166666666666,1992-05-01,51.75,0.9333333333333336,8.558333333333332,,,,,1992-05-01,,,,1992-05-01,555.4166666666666,0.9289021003497505,13.43390206289599,4.37783272282131,2.6632587507354173,3.4308236873896867,-0.12841727717868928,-1.8429912492645826,-1.0754263126103127,-0.0015731930173812358,-0.001099712010466103,-0.004557265420653156
1992-08-18,False,False,False,3.25,0.0,0,,1992-04-01,,,,1992-04-01,,,,1992-06-01,68.57616666666667,0.24771680119495035,3.322074153036599,1992-07-01,138.54166666666666,0.2594031567537985,3.095929090151495,1992-07-01,-7.308333333333334,-0.07500000000000002,-0.8833333333333333,1992-07-01,108445.66666666667,41.75,-427.9166666666667,1992-07-01,52.300000000000004,0.27499999999999974,8.683333333333334,,,,,1992-07-01,,,,1992-07-01,571.75,2.0909842307200197,17.537662160074667,4.317410737207533,2.6315568601232897,3.168773415425951,0.1250496260964217,-1.5608042509878213,-1.0235876956851604,-0.060421985613777096,-0.03170189061212758,-0.26205027196373587
1992-10-06,False,False,False,3.0,0.0,0,,1992-04-01,,,,1992-04-01,,,,1992-08-01,68.91383333333333,0.23853860583896058,3.246263003281775,1992-08-01,138.89166666666665,0.25272293803978013,3.0355356296303135,1992-09-01,-7.425000000000001,-0.05833333333333327,-0.8166666666666664,1992-09-01,108548.83333333333,51.916666666666664,-117.41666666666667,1992-09-01,51.90833333333333,-0.43333333333333296,6.858333333333334,,,,,1992-09-01,,,,1992-09-01,594.5,2.7672919378668035,22.2523352774936,4.273258836998406,2.631590709164576,2.906685004736424,0.3892310592206278,-1.252437068613202,-0.9773427730413532,-0.04415190020912707,3.384904128633792e-05,-0.2620884106895267
1992-11-17,False,False,False,3.0,0.0,0,,1992-07-01,,,,1992-07-01,,,,1992-09-01,69.06441666666667,0.2187171205667436,3.181921779941566,1992-10-01,139.60833333333335,0.2693468834387607,3.037850795014726,1992-10-01,-7.45,-0.024999999999999984,-0.75,1992-10-01,108614.0,65.16666666666667,31.916666666666668,1992-10-01,51.675000000000004,-0.2333333333333337,5.800000000000001,,,,,1992-10-01,,,,1992-10-01,602.5833333333334,1.762369071547634,22.73760847238265,4.21869994132979,2.626838661208556,2.7078839230409386,0.5693943857742343,-1.0224668943469994,-0.941421632514617,-0.054558895668615826,-0.004752047956019911,-0.1988010816954855
1992-12-14,False,False,True,3.0,0.0,0,,1992-07-01,,,,1992-07-01,,,,1992-10-01,69.22491666666666,0.23244029011874898,3.1418189887192085,1992-11-01,139.96666666666667,0.25642761148559895,3.042342253373613,1992-11-01,-7.483333333333334,-0.03333333333333336,-0.7166666666666665,1992-11-01,108695.33333333333,81.33333333333333,189.75,1992-11-01,52.01666666666667,0.3416666666666668,5.458333333333333,,,,,1992-11-01,,,,1992-11-01,605.8333333333334,0.8573658550331881,21.916754193639672,4.192438640577521,2.6423671983153123,2.6022560313638143,0.6646608627997433,-0.885410579462465,-0.9255217464139638,-0.02626130075226918,0.015528537106756168,-0.10562789167712427
1992-12-22,False,False,False,3.0,0.0,0,,1992-07-01,,,,1992-07-01,,,,1992-10-01,69.22491666666666,0.23244029011874898,3.1418189887192085,1992-11-01,139.96666666666667,0.25642761148559895,3.042342253373613,1992-11-01,-7.483333333333334,-0.03333333333333336,-0.7166666666666665,1992-11-01,108695.33333333333,81.33333333333333,189.75,1992-11-01,52.01666666666667,0.3416666666666668,5.458333333333333,,,,,1992-11-01,,,,1992-11-01,605.8333333333334,0.8573658550331881,21.916754193639672,4.18877969826903,2.6510904301872737,2.582058657694131,0.6832241427134745,-0.854465125368282,-0.9234968978614244,-0.0036589423084905093,0.008723231871961445,-0.020197373669683216
1993-01-06,False,False,True,3.0,0.0,0,,1992-07-01,,,,1992-07-01,,,,1992-11-01,69.38758333333332,0.23510420927899786,3.0987266131604074,1992-11-01,139.96666666666667,0.25642761148559895,3.042342253373613,1992-12-01,-7.491666666666666,-0.008333333333333378,-0.6416666666666666,1992-12-01,108792.58333333333,97.25,356.8333333333333,1992-12-01,52.63333333333333,0.6166666666666671,5.575,,,,,1992-12-01,119229.58333333333,,,1992-12-01,613.5,1.592342015161593,21.60249040259613,4.17945468828154,2.664981996788131,2.5445582560373357,0.7155657993926511,-0.7989068921007578,-0.9193306328515533,-0.009325009987490418,0.013891566600857441,-0.03750040165679547
1993-02-03,False,False,False,3.0,0.0,0,,1992-10-01,9468.580166666667,,,1992-10-01,9686.616151916665,,,1992-12-01,69.547,0.22990614170031395,3.04112559393095,1992-12-01,140.30833333333334,0.24396679411726466,3.041183001247599,1992-12-01,-7.491666666666666,-0.008333333333333378,-0.6416666666666666,1992-12-01,108792.58333333333,97.25,356.8333333333333,1992-12-01,52.63333333333333,0.6166666666666671,5.575,,,,,1992-12-01,119229.58333333333,,,1992-12-01,613.5,1.592342015161593,21.60249040259613,4.163286177064298,2.6971777362040825,2.473617784013832,0.7771750659531863,-0.6889333749070283,-0.9124933270972793,-0.016168511217242276,0.03219573941595133,-0.07094047202350362
1993-02-18,False,False,True,3.0,0.0,0,,1992-10-01,9468.580166666667,,,1992-10-01,9686.616151916665,,,1992-12-01,69.547,0.22990614170031395,3.04112559393095,1993-01-01,140.6833333333333,0.2672177478004482,3.089615526647498,1993-01-01,-7.491666666666666,0.0,-0.5666666666666667,1993-01-01,108911.33333333333,118.75,532.75,1993-01-01,53.34166666666667,0.7083333333333334,5.608333333333334,,,,,1993-01-01,119560.75,0.2759361089351177,,1993-01-01,606.8333333333334,-0.8622117942309261,14.901417640713847,4.157244709858362,2.7282955662143036,2.433533442845632,0.8128002654139168,-0.6161488782301411,-0.9109110015988123,-0.006041467205935902,0.03111783001022106,-0.040084341168200144
1993-03-01,False,False,True,3.0,0.0,0,,1992-10-01,9468.580166666667,,,1992-10-01,9686.616151916665,,,1993-01-01,69.70808333333333,0.23166196546541465,3.004934259850344,1993-01-01,140.6833333333333,0.2672177478004482,3.089615526647498,1993-01-01,-7.491666666666666,0.0,-0.5666666666666667,1993-01-01,108911.33333333333,118.75,532.75,1993-01-01,53.34166666666667,0.7083333333333334,5.608333333333334,,,,,1993-01-01,119560.75,0.2759361089351177,,1993-01-01,606.8333333333334,-0.8622117942309261,14.901417640713847,4.1577167196259985,2.7560177272737882,2.403402896464487,0.8438278307371088,-0.5578711616151009,-0.9104859924244016,0.0004720097676367274,0.027722161059484662,-0.030130546381144985
1993-03-23,False,False,False,3.0,0.0,0,,1992-10-01,9468.580166666667,,,1992-10-01,9686.616151916665,,,1993-01-01,69.70808333333333,0.23166196546541465,3.004934259850344,1993-02-01,141.05833333333334,0.26664810562687596,3.125262372383366,1993-02-01,-7.466666666666668,0.02500000000000006,-0.47499999999999987,1993-02-01,109055.75,144.41666666666666,712.4166666666666,1993-02-01,53.550000000000004,0.20833333333333334,4.708333333333335,,,,,1993-02-01,119805.25,0.20564914561799788,,1993-02-01,603.9166666666666,-0.29424057254261604,11.730590773872722,4.172406554721027,2.8252078649525143,2.341079931368234,0.9196287769432495,-0.42756991282526335,-0.9116978464095441,0.014689835095028414,0.06919013767872606,-0.062322965096253125
1993-05-18,False,False,False,3.0,0.0,0,,1993-01-01,9509.637166666666,0.43041366257723296,,1993-01-01,9748.809020833332,0.6423808139796691,,1993-03-01,70.02008333333333,0.22222858423356653,2.9128840471656985,1993-04-01,141.775,0.25933629045848955,3.108850412940026,1993-04-01,-7.408333333333332,0.02500000000000006,-0.30833333333333307,1993-04-01,109339.58333333333,148.08333333333334,1000.75,1993-04-01,53.25833333333333,-0.19999999999999987,2.4416666666666678,,,,,1993-04-01,120413.41666666667,0.3328992380027317,,1993-04-01,620.9166666666666,2.275626813518613,13.455236158670374,4.157639255509474,2.9189005204018983,2.2207760330508264,1.0298614777316955,-0.2088772573758798,-0.9070017447269516,-0.014767299211553286,0.09369265544938399,-0.1203038983174074
1993-07-07,False,False,False,3.0,0.0,0,,1993-01-01,9509.637166666666,0.43041366257723296,,1993-01-01,9748.809020833332,0.6423808139796691,,1993-05-01,70.33916666666666,0.2356163500034072,2.8252795972781137,1993-05-01,142.15,0.26458263065812626,3.1253161996483048,1993-06-01,-7.300000000000001,0.06666666666666665,-0.0666666666666665,1993-06-01,109669.0,169.5,1265.0833333333333,1993-06-01,52.550000000000004,-0.3333333333333333,0.5250000000000004,,,,,1993-06-01,121255.75,0.3430856998864443,,1993-06-01,631.6666666666666,0.9895992062665672,13.446869425157566,4.074591499748446,2.886721489204768,2.1488667766192844,1.0370914997484462,-0.15077851079523233,-0.8886332233807154,-0.08304775576102763,-0.03217903119713039,-0.071909256431542
1993-08-17,False,False,False,3.0,0.0,0,,1993-04-01,9552.645166666667,0.4487062796847672,,1993-04-01,9811.103212416667,0.6390863100326764,,1993-06-01,70.50583333333333,0.23707115347725483,2.8143334769552957,1993-07-01,142.83333333333334,0.2342584699137555,3.098066699598561,1993-07-01,-7.233333333333333,0.06666666666666665,0.07500000000000018,1993-07-01,109857.5,188.5,1411.8333333333333,1993-07-01,52.24166666666667,-0.30833333333333296,-0.058333333333332384,,,,,1993-07-01,121758.91666666667,0.4170728200612824,,1993-07-01,634.0,0.5816772422457511,11.927296312217477,4.064425161444872,2.9025188838346754,2.12229577853591,1.0553973836670931,-0.10650889394310314,-0.8867319992418682,-0.010166338303574385,0.01579739462990748,-0.026570998083374597
1993-09-21,False,False,False,3.0,0.0,0,,1993-04-01,9552.645166666667,0.4487062796847672,,1993-04-01,9811.103212416667,0.6390863100326764,,1993-07-01,70.663,0.2228854405948869,2.7825805994153807,1993-08-01,143.16666666666666,0.23376591366998942,3.078586576256797,1993-08-01,-7.166666666666667,0.06666666666666665,0.2000000000000001,1993-08-01,110047.58333333333,190.08333333333334,1550.6666666666667,1993-08-01,52.01666666666667,-0.22499999999999964,-0.3249999999999987,,,,,1993-08-01,122227.41666666667,0.3889116179477227,,1993-08-01,634.75,0.3348335542610426,10.30250854647627,4.032620523587833,2.880438862088262,2.1179341706867603,1.032620523587833,-0.11956113791173793,-0.8820658293132395,-0.031804637857038465,-0.022080021746413436,-0.004361607849149518
1993-10-05,False,False,True,3.0,0.0,0,,1993-04-01,9552.645166666667,0.4487062796847672,,1993-04-01,9811.103212416667,0.6390863100326764,,1993-08-01,70.82600000000001,0.23083623047713553,2.774695466820006,1993-08-01,143.16666666666666,0.23376591366998942,3.078586576256797,1993-09-01,-7.091666666666666,0.07499999999999996,0.3333333333333333,1993-09-01,110255.0,207.41666666666666,1706.1666666666667,1993-09-01,52.10833333333333,0.09166666666666619,0.20000000000000048,,,,,1993-09-01,122669.41666666667,0.3649021366093665,,1993-09-01,641.0833333333334,1.1979070270317511,8.487682031444415,4.022984206253621,2.8746923911983004,2.118796141320255,1.0229842062536207,-0.12530760880170017,-0.8812038586797452,-0.009636317334211775,-0.005746470889961497,0.0008619706334949129
1993-10-15,False,False,True,3.0,0.0,0,,1993-04-01,9552.645166666667,0.4487062796847672,,1993-04-01,9811.103212416667,0.6390863100326764,,1993-08-01,70.82600000000001,0.23083623047713553,2.774695466820006,1993-09-01,143.49166666666667,0.22752036076525176,3.05952794585714,1993-09-01,-7.091666666666666,0.07499999999999996,0.3333333333333333,1993-09-01,110255.0,207.41666666666666,1706.1666666666667,1993-09-01,52.10833333333333,0.09166666666666619,0.20000000000000048,,,,,1993-09-01,122669.41666666667,0.3649021366093665,,1993-09-01,641.0833333333334,1.1979070270317511,8.487682031444415,4.0218201017018265,2.8763067483923983,2.11855398774114,1.0218201017018265,-0.1236932516076015,-0.8814460122588599,-0.0011641045517949422,0.0016143571940978596,-0.00024215357911527846
