"","ds","y","bus_conf","cpi","con_cred","con_exp","real_gdp","gov_con_exp"
"429",2004-09-01,0.0775184119551574,-0.0030507811264666,0.00316122233930465,46.7862997593599,0.00823932825241425,0.00332780246065889,-0.000183386638532901
"430",2004-10-01,0.018145235035986,-0.00193183427218575,0.00524109014675052,-0.0625780340192846,0.00642943841559407,0.00331676492219612,-0.000183420275357449
"431",2004-11-01,0.0147181971940868,-0.000400191378649305,0.00469483568075105,-0.968825080602424,0.00549279965610294,0.00368987845390323,0.00166554803160723
"432",2004-12-01,0.0117966873236181,1.48583700169281e-05,0,1.12042864345772,0.00723226373417574,0.00367631330465756,0.00166277859399311
"433",2005-01-01,0.0752890570985816,-0.00157647803496813,-0.000521920668058425,-0.920468494960244,-0.00133231150150315,0.00366284752954504,0.0016600183510167
"434",2005-02-01,0.0771184119551574,-0.00209876003149633,0.00415800415800421,111.121116958826,0.00696559703430855,0.00153853770679047,-0.000189958627542119
"435",2005-03-01,0.0764814714922458,-0.00228391494110853,0.00362506473329875,-0.885923225792102,0.0047249448951836,0.00153617424479036,-0.00018999471867831
"436",2005-04-01,0.173594444443923,-0.00241529004456997,0.00309757356737219,3.09083501710193,0.00888033140790023,0.00153381803303199,-0.000190030823531195
"437",2005-05-01,0.17847093185571,-0.00119498711456064,-0.000516528925619805,-0.999999987869217,-0.000196631812714121,0.00297111282811313,0.00110229965493214
"438",2005-06-01,0.178431910032607,0.00153963827137934,0.000516262261228674,183754622.334027,0.00935920128645629,0.00296231146652071,0.00110108592829317
"439",2005-07-01,0.176631910032607,0.00241161880285682,0.00615700359158551,-0.856059027148579,0.0120002750779389,0.0029535620956509,0.00109987487154939
"440",2005-08-01,0.175831910032607,0.00172827327799146,0.00611932687404379,0.16914168001491,0.000328444419276153,0.00210487708188878,0.000259211101831358
"441",2005-09-01,0.176431910032607,0.00300794517886081,0.0135814889336016,-0.953038378664208,0.00604592183325026,0.00210045588043783,0.000259143928848182
"442",2005-10-01,0.170958533559513,0.00125058791494418,0.00150678051230528,0.640233512390317,0.00459159557946398,0.0020960532131471,0.000259076790667612
"443",2005-11-01,0.175911511444733,-0.00101000489639273,-0.00504795557799091,1.90433707616693,0.00133309434723183,0.00443429041518795,0.00423251392287494
"444",2005-12-01,0.173731910032607,-0.00226200516774315,0,0.281963491691419,0.00347933098394582,0.0044147142899329,0.00421467525119401
"445",2006-01-01,0.126221183285666,-0.00184718339366198,0.00602107375815362,-0.998591770534135,0.0100561897966462,0.00439531025095952,0.00419698631683474
"446",2006-02-01,0.128886584750042,-0.000832721575158641,0.000501504513540593,694.35648218056,0.00334444468972839,0.00077899913185453,-9.9124167182163e-05
"447",2006-03-01,0.125996610154845,-0.000338781403292275,0.00150225338007001,3.29353412348163,0.00352031330788449,0.000778392764566593,-9.91339937534974e-05
"448",2006-04-01,0.053061408608194,-0.000177393491652123,0.00498256103637269,0.418887684499982,0.00577717850056447,0.000777787340528358,-9.91438222766039e-05
"449",2006-05-01,0.0531749138283443,-0.00147813537364586,0.00298062593144571,-0.599246693774564,0.00439246632079193,0.00051544264014769,-0.000478116734359157
"450",2006-06-01,0.0544898527925662,-0.00140925591287791,0.00247770069375619,-0.647507482016252,0.0027889008258184,0.000515177095911756,-0.000478345439318573
"451",2006-07-01,0.193673896008132,-0.000615854071987584,0.00542138984721534,-0.0108842524522729,0.00885204744178014,0.00051491182513308,-0.000478574363179218
"452",2006-08-01,0.185547080582144,-0.000944373838302082,0.00441609421000984,7.93194374516365,-8.58129706305943e-05,0.00283955076636544,0.00273675267561901
"453",2006-09-01,0.187147080582144,-0.00196789028921357,-0.004930966469428,-0.422790698448851,0.00352936128215586,0.00283151054841779,0.0027292833022392
"454",2006-10-01,0.110706086834584,-0.00207428968292666,-0.00445765230312038,1.0736,0.0019776155301614,0.00282351573383388,0.00272185458995566
"455",2006-11-01,0.116130974325866,-0.0014711900997844,0.000495049504950466,-0.47799375,0.000746810054196967,0.000784977023461586,0.000491030388906522
"456",2006-12-01,0.10556108770013,-0.000198835398419343,0.00541605120630228,2.83377995164359,0.00946674910982703,0.000784361317849092,0.000490789396395019
"457",2007-01-01,0.0345391583647113,-0.000164229769429904,0.00165653248917363,-0.999965870779083,0.00499524765022707,0.000783746577357025,0.000490548640327271
"458",2007-02-01,0.0401106619155055,0.00121167553163672,0.00386336705414583,9412.36550625,0.00320502716391879,0.00190957466766339,0.00302689886327734
"459",2007-03-01,0.0365391583647113,0.00143549367063193,0.00517322006157209,0.956855600052888,0.00401181547743756,0.00190593514220416,0.00301776439565837
"460",2007-04-01,0.0404106619155055,0.0020368068425003,0.0029916854456445,-0.829754100253958,0.00319245495612996,0.00190230946374581,0.00300868489351225
"461",2007-05-01,0.0411070727067955,0.00121461376353393,0.00411598268482019,8.29563123799753,0.00370227856526295,0.00181090442431797,0.001507915700657
"462",2007-06-01,0.0376070727067955,0.000107696032552274,0.00231139677852096,-0.90522522172274,0.00165780775646795,0.00180763097739001,0.00150564531444775
"463",2007-07-01,-0.30927212107328,-0.00136728445700657,0.00177743096198031,1.98969639216334,0.00437557539333633,0.00180436934347017,0.00150338175475606
"464",2007-08-01,-0.312326689958814,-0.00197695163217011,0.000308185701146513,5.26628584107824,0.00456249485045723,0.00202613971076815,0.00258197762982393
"465",2007-09-01,-0.319817986485298,-0.00172101473877911,0.0042196723040849,-0.701386007398508,0.00451101610637794,0.00202204276961582,0.00257532819005091
"466",2007-10-01,-0.522421764800302,-0.00123736422986993,0.00307376069601797,0.319386851029267,0.00297002418885683,0.00201796236340313,0.00256871291127836
"467",2007-11-01,-0.537508111097088,-0.00111380942182343,0.00779760380204333,-0.0276035786300171,0.00720464027678847,-0.001915666151731,0.000734213924545868
"468",2007-12-01,-0.557737582564249,-0.000938027792025478,0.00288964033200118,-0.654179609971116,0.00107094505849781,-0.0019193429721025,0.000733675249961152
"469",2008-01-01,-0.337525201462067,-0.000136877532764284,0.00343585924759873,-0.504901807066213,0.00217996851156599,-0.00192303393376214,0.000733137365224845
