date,unscheduled,forecast,confcall,Rate,RateDiff,RateDecision,ChairPerson,GDP_date,GDP_value,GDP_diff_prev,GDP_diff_year,GDPPOT_date,GDPPOT_value,GDPPOT_diff_prev,GDPPOT_diff_year,PCE_date,PCE_value,PCE_diff_prev,PCE_diff_year,CPI_date,CPI_value,CPI_diff_prev,CPI_diff_year,Unemp_date,Unemp_value,Unemp_diff_prev,Unemp_diff_year,Employ_date,Employ_value,Employ_diff_prev,Employ_diff_year,PMI_date,PMI_value,PMI_diff_prev,PMI_diff_year,NMI_date,NMI_value,NMI_diff_prev,NMI_diff_year,Rsales_date,Rsales_value,Rsales_diff_prev,Rsales_diff_year,Hsales_date,Hsales_value,Hsales_diff_prev,Hsales_diff_year,Taylor,Balanced,Inertia,Taylor-Rate,Balanced-Rate,Inertia-Rate,Taylor_diff,Balanced_diff,Inertia_diff
1996-05-21,False,False,False,5.25,0.0,0,,1996-01-01,10817.896,0.7489468197280729,2.6011121012811165,1996-01-01,10944.88102,0.7070228811824598,2.8115321946202596,1996-03-01,75.639,0.23189865366266982,1.9585905696492447,1996-04-01,156.1,0.3858520900321507,2.832674571804995,1996-04-01,-5.6,-0.09999999999999964,0.20000000000000018,1996-04-01,119158.0,165.0,2089.0,1996-04-01,49.3,2.3999999999999986,-2.200000000000003,,,,,1996-04-01,137525.0,-0.01817520901490367,3.8457472514195965,1996-04-01,736.0,2.0804438280166435,18.51851851851852,3.354382834351645,2.7708798142294224,4.046868027865586,-1.8956171656483551,-2.4791201857705776,-1.2031319721344138,-0.052145138598190144,-0.03133466610982616,0.00470019991647419
1996-07-03,False,False,False,5.25,0.0,0,,1996-01-01,10817.896,0.7489468197280729,2.6011121012811165,1996-01-01,10944.88102,0.7070228811824598,2.8115321946202596,1996-05-01,75.873,0.1742781320553003,1.8634624421024437,1996-05-01,156.4,0.19218449711723984,2.827087442472066,1996-05-01,-5.6,0.0,0.0,1996-05-01,119486.0,328.0,2437.0,1996-05-01,49.1,-0.19999999999999574,2.3999999999999986,,,,,1996-05-01,138299.0,0.5628067624068351,3.62891140151061,1996-05-01,746.0,1.358695652173913,10.682492581602373,3.211690643031443,2.6281876229092207,4.068271856563617,-2.038309356968557,-2.6218123770907793,-1.1817281434363833,-0.14269219132020172,-0.14269219132020172,0.02140382869803048
1996-08-20,False,False,False,5.25,0.0,0,,1996-04-01,10998.322,1.6678474261538425,4.002061446227456,1996-04-01,11026.47439,0.7454934398181212,2.8711382237554015,1996-06-01,75.931,0.07644353063671229,1.8538142698091065,1996-07-01,157.0,0.19144862795150694,2.8833551769331627,1996-07-01,-5.5,-0.20000000000000018,0.20000000000000018,1996-07-01,120015.0,246.0,2635.0,1996-07-01,49.7,-3.8999999999999986,-1.0,,,,,1996-07-01,137791.0,-0.06889749503212798,2.610100829572703,1996-07-01,770.0,6.796116504854369,0.6535947712418301,3.6528999945469423,3.525078584380225,3.933738212342966,-1.5971000054530577,-1.7249214156197752,-1.3162617876570342,0.4412093515154991,0.8968909614710041,-0.13453364422065084
1996-09-24,False,False,False,5.25,0.0,0,,1996-04-01,10998.322,1.6678474261538425,4.002061446227456,1996-04-01,11026.47439,0.7454934398181212,2.8711382237554015,1996-07-01,76.074,0.1883288775335511,1.8843665876491575,1996-08-01,157.2,0.1273885350318399,2.8122956180510026,1996-08-01,-5.1,0.40000000000000036,0.6000000000000005,1996-08-01,120199.0,184.0,2565.0,1996-08-01,51.6,1.8999999999999986,4.5,,,,,1996-08-01,137632.0,-0.11539215188219841,1.897548660314358,1996-08-01,826.0,7.2727272727272725,17.83166904422254,3.698728471307019,3.5709070611403018,3.9268639408289543,-1.5512715286929808,-1.6790929388596982,-1.3231360591710457,0.04582847676007695,0.04582847676007695,-0.006874271514011543
1996-11-13,False,False,False,5.25,0.0,0,,1996-07-01,11096.976,0.8969913774119401,4.049822504514753,1996-07-01,11113.84022,0.792327872989334,2.9770960061077587,1996-09-01,76.37,0.30207512477016546,1.9013943558609798,1996-10-01,158.2,0.31705770450221943,3.0618892508143247,1996-10-01,-5.2,0.0,0.2999999999999998,1996-10-01,120665.0,255.0,2634.0,1996-10-01,50.5,-0.6000000000000014,3.799999999999997,,,,,1996-10-01,139735.0,0.5041932189248673,4.033741075217582,1996-10-01,720.0,-6.493506493506493,3.4482758620689653,3.776163557648072,3.700235581504675,3.907464662774298,-1.473836442351928,-1.5497644184953252,-1.3425353372257018,0.0774350863410529,0.12932852036437303,-0.019399278054656133
1996-12-17,False,False,False,5.25,0.0,0,,1996-07-01,11096.976,0.8969913774119401,4.049822504514753,1996-07-01,11113.84022,0.792327872989334,2.9770960061077587,1996-10-01,76.552,0.23831347387717972,1.8967881054747449,1996-11-01,158.7,0.31605562579013907,3.253090435914119,1996-11-01,-5.4,-0.20000000000000018,0.1999999999999993,1996-11-01,120961.0,296.0,2786.0,1996-11-01,53.0,2.5,7.100000000000001,,,,,1996-11-01,139233.0,-0.35925144022614236,2.5574354932565315,1996-11-01,771.0,7.083333333333333,16.114457831325304,3.76925418206872,3.693326205925323,3.908501069111201,-1.4807458179312798,-1.556673794074677,-1.341498930888799,-0.006909375579351895,-0.006909375579351895,0.0010364063369028287
1997-02-05,False,False,False,5.25,0.0,0,,1996-10-01,11212.205,1.0383819880298861,4.4212151121520415,1996-10-01,11206.66775,0.8352426178752503,3.115798468594,1996-12-01,76.682,0.03913792203726078,1.8610273508587774,1996-12-01,159.1,0.2520478890989324,3.3788174139051255,1997-01-01,-5.3,0.10000000000000053,0.2999999999999998,1997-01-01,121363.0,220.0,3047.0,1997-01-01,53.8,-1.4000000000000057,8.299999999999997,,,,,1997-01-01,140201.0,0.48162030832300096,3.9249551539590533,1997-01-01,830.0,3.1055900621118013,16.246498599439775,3.8162400830799768,3.840939139871787,3.8863591290192314,-1.4337599169200232,-1.4090608601282129,-1.3636408709807686,0.04698590101125655,0.14761293394646424,-0.02214194009196957
1997-03-25,False,False,False,5.5,0.25,1,,1996-10-01,11212.205,1.0383819880298861,4.4212151121520415,1996-10-01,11206.66775,0.8352426178752503,3.115798468594,1997-01-01,76.763,0.10563104770350677,1.8536209962051928,1997-02-01,159.7,0.188205771643653,3.032258064516122,1997-02-01,-5.2,0.09999999999999964,0.2999999999999998,1997-02-01,121675.0,312.0,2936.0,1997-02-01,53.1,-0.6999999999999957,7.200000000000003,,,,,1997-02-01,141153.0,0.6790251139435525,3.1978593205097274,1997-02-01,801.0,-3.493975903614458,4.161248374512354,3.8051305510996,3.8298296078914102,3.888025558816288,-1.4448694489004001,-1.4201703921085898,-1.3619744411837118,-0.011109531980376897,-0.011109531980376897,0.0016664297970567787
1997-05-20,False,False,False,5.5,0.0,0,,1997-01-01,11284.587,0.6455643649041345,4.3140643984745175,1997-01-01,11304.88459,0.8764143114709466,3.289241512467341,1997-03-01,77.105,0.23920645857437822,1.9381535980116187,1997-04-01,159.9,0.06257822277846953,2.434336963484953,1997-04-01,-5.1,0.10000000000000053,0.5,1997-04-01,122286.0,296.0,3128.0,1997-04-01,53.7,-0.09999999999999432,4.400000000000006,,,,,1997-04-01,140472.0,-0.7461421061556723,2.1428831121614254,1997-04-01,744.0,-10.469314079422382,1.0869565217391304,3.817376168326084,3.72752193963474,4.1158717090547885,-1.682623831673916,-1.77247806036526,-1.3841282909452115,0.012245617226484207,-0.10230766825667015,0.2278461502385003
1997-07-02,False,False,False,5.5,0.0,0,,1997-01-01,11284.587,0.6455643649041345,4.3140643984745175,1997-01-01,11304.88459,0.8764143114709466,3.289241512467341,1997-05-01,77.312,0.07378163225681465,1.8965903549352112,1997-05-01,159.9,0.0,2.237851662404092,1997-05-01,-4.9,0.1999999999999993,0.6999999999999993,1997-05-01,122546.0,260.0,3060.0,1997-05-01,56.1,2.3999999999999986,7.0,,,,,1997-05-01,139418.0,-0.7503274673956376,0.8091164795117823,1997-05-01,760.0,2.1505376344086025,1.876675603217158,3.7550313037114726,3.6651770750201287,4.12522343874698,-1.7449686962885274,-1.8348229249798713,-1.3747765612530198,-0.06234486461461142,-0.06234486461461142,0.009351729692191668
1997-08-19,False,False,False,5.5,0.0,0,,1997-04-01,11472.137,1.662001453841431,4.308066266835982,1997-04-01,11407.8154,0.9104985476017128,3.4584128753415633,1997-06-01,77.426,0.14745447019868108,1.968892810578031,1997-07-01,160.4,0.12484394506867481,2.165605095541405,1997-07-01,-4.9,0.09999999999999964,0.5999999999999996,1997-07-01,123111.0,297.0,3096.0,1997-07-01,57.7,2.8000000000000043,8.0,,,,,1997-07-01,142583.0,1.0445825567469118,3.4777307661603447,1997-07-01,805.0,1.5132408575031526,4.545454545454546,4.234466415457661,4.5155936150482745,3.9976609577427586,-1.2655335845423394,-0.9844063849517255,-1.5023390422572414,0.4794351117461879,0.8504165400281458,-0.12756248100422152
1997-09-30,False,False,False,5.5,0.0,0,,1997-04-01,11472.137,1.662001453841431,4.308066266835982,1997-04-01,11407.8154,0.9104985476017128,3.4584128753415633,1997-07-01,77.478,0.0671609020225667,1.8455714173041993,1997-08-01,160.8,0.24937655860349484,2.290076335877877,1997-08-01,-4.8,0.10000000000000053,0.2999999999999998,1997-08-01,123093.0,-18.0,2894.0,1997-08-01,56.3,-1.4000000000000057,4.699999999999996,,,,,1997-08-01,142605.0,0.015429609420477896,3.6132585445245295,1997-08-01,815.0,1.2422360248447204,-1.331719128329298,4.049484325546913,4.330611525137527,4.025408271229371,-1.4505156744530874,-1.1693884748624734,-1.474591728770629,-0.18498208991074794,-0.18498208991074794,0.027747313486612413
1997-11-12,False,False,False,5.5,0.0,0,,1997-07-01,11615.636,1.2508480329340539,4.67388593072563,1997-07-01,11515.81018,0.9466736286774144,3.6168412721701007,1997-09-01,77.608,0.2065902282822162,1.6210553882414553,1997-10-01,161.5,0.18610421836228994,2.085967130214925,1997-10-01,-4.7,0.20000000000000018,0.5,1997-10-01,123929.0,344.0,3264.0,1997-10-01,56.4,2.5,5.899999999999999,,,,,1997-10-01,142313.0,-0.39195649282929595,1.8449207428346512,1997-10-01,800.0,-4.761904761904762,11.11111111111111,3.8631446845168558,4.294706286671529,4.03079405699927,-1.6368553154831442,-1.2052937133284711,-1.4692059430007296,-0.18633964103005685,-0.03590523846599769,0.005385785769899343
1997-12-16,False,False,False,5.5,0.0,0,,1997-07-01,11615.636,1.2508480329340539,4.67388593072563,1997-07-01,11515.81018,0.9466736286774144,3.6168412721701007,1997-10-01,77.726,0.152046180806096,1.5335980771240363,1997-11-01,161.7,0.12383900928791866,1.890359168241966,1997-11-01,-4.6,0.10000000000000053,0.8000000000000007,1997-11-01,124235.0,306.0,3274.0,1997-11-01,55.7,-0.6999999999999957,2.700000000000003,,,,,1997-11-01,142511.0,0.13912994596417755,2.35432691962394,1997-11-01,864.0,8.0,12.062256809338521,3.731958717840728,4.163520319995401,4.05047195200069,-1.7680412821592721,-1.336479680004599,-1.4495280479993102,-0.13118596667612792,-0.13118596667612792,0.019677895001419365
1998-02-04,False,False,False,5.5,0.0,0,,1997-10-01,11715.393,0.8588165125009048,4.487859435320708,1997-10-01,11627.70945,0.9717012372637066,3.7570641817234183,1997-12-01,77.794,0.05659163987137869,1.450144753657957,1997-12-01,161.8,0.061842918985790196,1.6970458830924056,1998-01-01,-4.6,0.10000000000000053,0.7000000000000002,1998-01-01,124812.0,263.0,3449.0,1998-01-01,53.8,-0.7000000000000028,0.0,,,,,1998-01-01,142955.0,0.05179135084440899,1.9643226510509912,1998-01-01,872.0,9.962168978562422,5.0602409638554215,3.5508482728715274,3.926479415256119,4.086028087711582,-1.9491517271284726,-1.5735205847438811,-1.4139719122884182,-0.18111044496920048,-0.23704090473928208,0.035556135710892
1998-03-31,False,False,False,5.5,0.0,0,,1997-10-01,11715.393,0.8588165125009048,4.487859435320708,1997-10-01,11627.70945,0.9717012372637066,3.7570641817234183,1998-01-01,77.914,0.15425354140422726,1.4994202936310412,1998-02-01,162.0,0.0,1.440200375704453,1998-02-01,-4.6,0.0,0.6000000000000005,1998-02-01,125016.0,204.0,3341.0,1998-02-01,52.9,-0.8999999999999986,-0.20000000000000284,,,,,1998-02-01,143015.0,0.04197124969395964,1.3191359730221817,1998-02-01,866.0,-0.6880733944954129,8.114856429463172,3.624761582831153,4.000392725215745,4.074941091217638,-1.875238417168847,-1.499607274784255,-1.4250589087823622,0.07391330995962564,0.07391330995962608,-0.011086996493943957
1998-05-19,False,False,False,5.5,0.0,0,,1998-01-01,11832.486,0.999479915014381,4.855286241313052,1998-01-01,11743.19752,0.9932142740288321,3.877199510623222,1998-03-01,78.063,0.10643754808925161,1.2424615783671595,1998-04-01,162.2,0.12345679012344976,1.4383989993745985,1998-04-01,-4.3,0.40000000000000036,0.7999999999999998,1998-04-01,125442.0,278.0,3156.0,1998-04-01,52.2,-0.6999999999999957,-1.5,,,,,1998-04-01,145491.0,1.1210887001487373,3.5729540406629083,1998-04-01,866.0,3.588516746411483,16.397849462365592,3.242425424592553,3.6211584816343665,4.1318262277548445,-2.257574575407447,-1.8788415183656335,-1.3681737722451555,-0.3823361582386,-0.37923424358137847,0.056885136537206726
1998-07-01,False,False,False,5.5,0.0,0,,1998-01-01,11832.486,0.999479915014381,4.855286241313052,1998-01-01,11743.19752,0.9932142740288321,3.877199510623222,1998-05-01,78.283,0.09717800196914295,1.2559499172185478,1998-05-01,162.6,0.2466091245376114,1.6885553470919252,1998-05-01,-4.4,-0.10000000000000053,0.5,1998-05-01,125844.0,402.0,3298.0,1998-05-01,50.9,-1.3000000000000043,-5.200000000000003,,,,,1998-05-01,145803.0,0.21444625440748913,4.579752973073778,1998-05-01,887.0,2.424942263279446,16.710526315789473,3.2271571072650964,3.60589016430691,4.134116475353963,-2.2728428927349036,-1.89410983569309,-1.365883524646037,-0.015268317327456593,-0.015268317327456593,0.0022902475991184446
1998-08-18,False,False,False,5.5,0.0,0,,1998-04-01,11942.032,0.9258071380773107,4.095967473191775,1998-04-01,11862.2794,1.0140498769367523,3.983795179574873,1998-06-01,78.184,-0.12646423872361018,0.9789993025598579,1998-07-01,163.2,0.24570024570023172,1.7456359102244283,1998-07-01,-4.5,0.0,0.40000000000000036,1998-07-01,126205.0,129.0,3094.0,1998-07-01,49.2,0.30000000000000426,-8.5,,,,,1998-07-01,145472.0,-0.8965310515845981,2.0261882552618475,1998-07-01,876.0,-5.092091007583965,8.819875776397515,2.8035344735156285,3.13856999319147,4.204214501021279,-2.6964655264843715,-2.36143000680853,-1.295785498978721,-0.42362263374946796,-0.46732017111544,0.07009802566731604
1998-09-21,False,False,True,5.5,0.0,0,,1998-04-01,11942.032,0.9258071380773107,4.095967473191775,1998-04-01,11862.2794,1.0140498769367523,3.983795179574873,1998-07-01,78.405,0.2826665302363702,1.1964686749787123,1998-08-01,163.4,0.12254901960785358,1.6169154228855687,1998-08-01,-4.5,0.0,0.2999999999999998,1998-08-01,126544.0,339.0,3451.0,1998-08-01,49.3,0.09999999999999432,-7.0,,,,,1998-08-01,144663.0,-0.556120765508139,1.4431471547280952,1998-08-01,846.0,-3.4246575342465753,3.8036809815950923,3.12973853214391,3.4647740518197514,4.155283892227037,-2.37026146785609,-2.0352259481802486,-1.344716107772963,0.3262040586282815,0.3262040586282815,-0.04893060879424205
1998-09-29,False,False,False,5.25,-0.25,-1,,1998-04-01,11942.032,0.9258071380773107,4.095967473191775,1998-04-01,11862.2794,1.0140498769367523,3.983795179574873,1998-07-01,78.405,0.2826665302363702,1.1964686749787123,1998-08-01,163.4,0.12254901960785358,1.6169154228855687,1998-08-01,-4.5,0.0,0.2999999999999998,1998-08-01,126544.0,339.0,3451.0,1998-08-01,49.3,0.09999999999999432,-7.0,,,,,1998-08-01,144663.0,-0.556120765508139,1.4431471547280952,1998-08-01,846.0,-3.4246575342465753,3.8036809815950923,3.12973853214391,3.4647740518197514,4.155283892227037,-2.37026146785609,-2.0352259481802486,-1.344716107772963,0.0,0.0,0.0
1998-10-15,False,False,True,5.0,-0.25,-1,,1998-04-01,11942.032,0.9258071380773107,4.095967473191775,1998-04-01,11862.2794,1.0140498769367523,3.983795179574873,1998-08-01,78.558,0.1951406160321482,1.4332197087077958,1998-09-01,163.5,0.06119951040391328,1.4267990074441759,1998-09-01,-4.6,-0.09999999999999964,0.3000000000000007,1998-09-01,126752.0,208.0,3167.0,1998-09-01,48.7,-0.5999999999999943,-5.199999999999996,,,,,1998-09-01,145902.0,0.8564733207523693,2.1200646728213166,1998-09-01,864.0,2.127659574468085,2.857142857142857,3.484865082737535,3.8199006024133766,3.889514909637993,-1.7651349172624649,-1.4300993975866234,-1.360485090362007,0.3551265505936252,0.3551265505936252,-0.2657689825890439
1998-11-17,False,False,False,4.75,-0.25,-1,,1998-07-01,12091.614,1.252567402264542,4.097735156301378,1998-07-01,11983.77369,1.024206949635671,4.063661198694746,1998-09-01,78.545,-0.016548282797430217,1.2073497577569292,1998-10-01,163.9,0.24464831804281695,1.486068111455112,1998-10-01,-4.5,0.09999999999999964,0.20000000000000018,1998-10-01,126954.0,202.0,3025.0,1998-10-01,48.7,0.0,-7.699999999999996,,,,,1998-10-01,147986.0,1.4283560197941085,3.9862837548221175,1998-10-01,893.0,3.356481481481482,11.625,3.2589552478893595,3.7068858591433256,3.6939671211285012,-1.7410447521106405,-1.2931141408566744,-1.3060328788714988,-0.22590983484817562,-0.11301474327005101,-0.19554778850949184
1998-12-22,False,False,False,4.75,0.0,0,,1998-07-01,12091.614,1.252567402264542,4.097735156301378,1998-07-01,11983.77369,1.024206949635671,4.063661198694746,1998-10-01,78.698,0.194792793939769,1.2505467925790523,1998-11-01,164.1,0.12202562538132314,1.4842300556586308,1998-11-01,-4.4,0.09999999999999964,0.1999999999999993,1998-11-01,127231.0,277.0,2996.0,1998-11-01,48.2,-0.5,-7.5,,,,,1998-11-01,148867.0,0.5953265849472247,4.4600065959820645,1998-11-01,995.0,11.422172452407615,15.162037037037038,3.323750800122544,3.7716814113765103,3.471747788293523,-1.4262491998774558,-0.9783185886234897,-1.278252211706477,0.06479555223318467,0.06479555223318467,-0.2222193328349782
1999-02-03,False,False,False,4.75,0.0,0,,1998-10-01,12287.0,1.6158802290579275,4.879110756250345,1998-10-01,12107.47327,1.0322256010493838,4.126038942261325,1998-12-01,78.847,0.17278398190849523,1.3535748258220393,1998-12-01,164.4,0.1828153564899521,1.6069221260815787,1998-12-01,-4.4,0.0,0.2999999999999998,1998-12-01,127596.0,365.0,3047.0,1998-12-01,46.8,-1.4000000000000057,-7.700000000000003,,,,,1998-12-01,149957.0,0.732197196154957,4.952372953716729,1998-12-01,949.0,-4.623115577889447,19.672131147540984,3.76630750448857,4.50225277024408,3.3621620844633875,-0.9836924955114301,-0.24774722975591956,-1.3878379155366125,0.4425567043660257,0.7305713588675702,-0.10958570383013555
1999-03-30,False,False,False,4.75,0.0,0,,1998-10-01,12287.0,1.6158802290579275,4.879110756250345,1998-10-01,12107.47327,1.0322256010493838,4.126038942261325,1999-01-01,78.998,0.19151013989119492,1.3912775624406437,1999-02-01,164.7,0.0,1.6666666666666596,1999-02-01,-4.4,-0.10000000000000053,0.1999999999999993,1999-02-01,128120.0,418.0,3104.0,1999-02-01,51.7,1.1000000000000014,-1.1999999999999957,,,,,1999-02-01,151500.0,1.074795348557933,5.932944096773066,1999-02-01,848.0,-3.085714285714286,-2.0785219399538106,3.822861609416477,4.558806875171988,3.3536789687242017,-0.9271383905835231,-0.1911931248280121,-1.3963210312757983,0.05655410492790702,0.05655410492790747,-0.00848311573918581
1999-05-18,False,False,False,4.75,0.0,0,,1999-01-01,12403.293,0.9464718808496758,4.824066557103882,1999-01-01,12233.88082,1.0440456665158502,4.178447132174275,1999-03-01,79.026,0.03417764781832811,1.2336190000384226,1999-04-01,165.9,0.6674757281553363,2.2811344019728836,1999-04-01,-4.3,-0.09999999999999964,0.0,1999-04-01,128597.0,370.0,3155.0,1999-04-01,52.3,-0.10000000000000142,0.09999999999999432,,,,,1999-04-01,152186.0,0.05391048230158313,4.6016592091607045,1999-04-01,918.0,6.373117033603708,6.0046189376443415,3.538067640139398,4.225706780221161,3.4036439829668255,-1.2119323598606022,-0.5242932197788388,-1.3463560170331745,-0.2847939692770791,-0.3331000949508267,0.049965014242623784
1999-06-30,False,False,False,5.0,0.25,1,,1999-01-01,12403.293,0.9464718808496758,4.824066557103882,1999-01-01,12233.88082,1.0440456665158502,4.178447132174275,1999-04-01,79.21,0.23283476324247399,1.2824938944084292,1999-05-01,166.0,0.06027727546714546,2.0910209102091057,1999-05-01,-4.2,0.09999999999999964,0.20000000000000018,1999-05-01,128808.0,211.0,2964.0,1999-05-01,54.3,2.0,3.3999999999999986,,,,,1999-05-01,153455.0,0.8338480543545399,5.24817733517143,1999-05-01,888.0,-3.2679738562091507,0.11273957158962795,3.611379981694408,4.299019121776172,3.392647131733574,-1.1386200183055921,-0.45098087822382826,-1.357352868266426,0.0733123415550101,0.07331234155501054,-0.010996851233251448
1999-08-24,False,False,False,5.25,0.25,1,,1999-04-01,12498.694,0.7691586419832205,4.661367512664514,1999-04-01,12361.80582,1.0456616496612174,4.211049185032686,1999-06-01,79.306,0.04289030174587725,1.4350762304307785,1999-07-01,166.7,0.42168674698794495,2.144607843137255,1999-07-01,-4.3,0.0,0.20000000000000018,1999-07-01,129414.0,325.0,3209.0,1999-07-01,53.6,-2.1999999999999957,4.399999999999999,,,,,1999-07-01,154443.0,0.36260844136855447,6.166822481302243,1999-07-01,900.0,-2.4918743228602382,2.73972602739726,3.703245123165946,4.253875900685724,3.6119186148971414,-1.2967548768340542,-0.7461240993142759,-1.3880813851028586,0.0918651414715379,-0.04514322109044766,0.21927148316356737
1999-10-05,False,False,False,5.25,0.0,0,,1999-04-01,12498.694,0.7691586419832205,4.661367512664514,1999-04-01,12361.80582,1.0456616496612174,4.211049185032686,1999-08-01,79.48,0.042796364826430566,1.1736551337864978,1999-08-01,167.1,0.2399520095980838,2.2643818849449135,1999-09-01,-4.2,0.0,0.39999999999999947,1999-09-01,129772.0,203.0,3020.0,1999-09-01,57.0,2.200000000000003,8.299999999999997,,,,,1999-09-01,155731.0,-0.0012842493241637931,6.73671368452797,1999-09-01,826.0,-7.502799552071669,-4.398148148148148,3.3111134781995246,3.861744255719303,3.8832383616421042,-1.9388865218004754,-1.388255744280697,-1.3667616383578958,-0.39213164496642117,-0.39213164496642117,0.27131974674496284
1999-11-16,False,False,False,5.5,0.25,1,,1999-07-01,12662.385,1.3096648337818393,4.720387203891893,1999-07-01,12491.83309,1.0518468894700734,4.239561035969464,1999-09-01,79.683,0.25541016607952055,1.4488509771468652,1999-10-01,168.1,0.17878426698449518,2.5625381330079247,1999-10-01,-4.1,0.10000000000000053,0.40000000000000036,1999-10-01,130177.0,405.0,3223.0,1999-10-01,57.2,0.20000000000000284,8.5,,,,,1999-10-01,155751.0,0.012842658173388729,5.2471179706188416,1999-10-01,872.0,5.569007263922518,-2.3516237402015676,3.851311946640811,4.529347427561325,3.783097885865801,-1.398688053359189,-0.7206525724386754,-1.4669021141341991,0.5401984684412864,0.6676031718420217,-0.10014047577630336
1999-12-21,False,False,False,5.5,0.0,0,,1999-07-01,12662.385,1.3096648337818393,4.720387203891893,1999-07-01,12491.83309,1.0518468894700734,4.239561035969464,1999-10-01,79.809,0.15812657655960563,1.4117258380136781,1999-11-01,168.4,0.17846519928614596,2.6203534430225544,1999-11-01,-4.1,0.0,0.3000000000000007,1999-11-01,130466.0,289.0,3235.0,1999-11-01,58.1,0.8999999999999986,9.899999999999999,,,,,1999-11-01,157343.0,1.0221443201006735,5.693672875788455,1999-11-01,863.0,-1.0321100917431194,-13.266331658291458,3.7956242379410305,4.473659718861544,4.003951042170768,-1.7043757620589695,-1.0263402811384559,-1.496048957829232,-0.05568770869978046,-0.05568770869978046,0.22085315630496716
2000-02-02,False,False,False,5.75,0.25,1,,1999-10-01,12877.593,1.6995850307821199,4.806649304142596,1999-10-01,12624.01885,1.058177443195411,4.266336736665783,1999-12-01,79.992,0.13519603424966714,1.4521795375854634,1999-12-01,168.8,0.23752969121140477,2.6763990267639937,1999-12-01,-4.0,0.09999999999999964,0.40000000000000036,1999-12-01,130772.0,306.0,3176.0,1999-12-01,57.8,-0.30000000000000426,11.0,,,,,1999-12-01,159871.0,1.6066809454503856,6.61122855218496,1999-12-01,873.0,1.1587485515643106,-8.008429926238145,4.17264765838839,5.167026010398584,3.8999460984402123,-1.3273523416116104,-0.3329739896014159,-1.6000539015597877,0.37702342044735904,0.69336629153704,-0.10400494373055569
2000-03-21,False,False,False,6.0,0.25,1,,1999-10-01,12877.593,1.6995850307821199,4.806649304142596,1999-10-01,12624.01885,1.058177443195411,4.266336736665783,2000-01-01,80.196,0.2550255025502469,1.516494088457927,2000-02-01,170.0,0.41346721795628383,3.217972070431094,2000-02-01,-4.1,-0.09999999999999964,0.3000000000000007,2000-02-01,131124.0,119.0,3004.0,2000-02-01,55.8,-0.9000000000000057,4.099999999999994,,,,,2000-02-01,160012.0,1.0655297647244593,5.618481848184818,2000-02-01,856.0,-1.9473081328751431,0.9433962264150944,4.269119484697085,5.2634978367072796,4.097975324493908,-1.480880515302915,-0.48650216329272045,-1.6520246755060919,0.09647182630869544,0.09647182630869544,0.19802922605369577
2000-05-16,False,False,False,6.5,0.5,1,,2000-01-01,12924.179,0.36176015191658356,4.199578289410727,2000-01-01,12757.53596,1.057643461931292,4.280368165299807,2000-03-01,80.483,0.20169071600204946,1.8436970111102777,2000-04-01,170.9,-0.05847953216373936,3.013863773357444,2000-04-01,-3.8,0.20000000000000018,0.5,2000-04-01,131888.0,292.0,3291.0,2000-04-01,54.7,-0.19999999999999574,2.4000000000000057,,,,,2000-04-01,158599.0,-1.449068234212178,4.21392243701786,2000-04-01,841.0,-6.555555555555556,-8.387799564270153,4.414432785736413,5.06332005480741,4.340501991778888,-1.5855672142635866,-0.9366799451925898,-1.659498008221112,0.14531330103932838,-0.20017778189986934,0.24252666728497996
2000-06-28,False,False,False,6.5,0.0,0,,2000-01-01,12924.179,0.36176015191658356,4.199578289410727,2000-01-01,12757.53596,1.057643461931292,4.280368165299807,2000-04-01,80.522,0.04845743821676811,1.6563565206413482,2000-05-01,171.2,0.17554125219425568,3.132530120481921,2000-05-01,-4.0,-0.20000000000000018,0.20000000000000018,2000-05-01,132105.0,217.0,3297.0,2000-05-01,53.2,-1.5,-1.0999999999999943,,,,,2000-05-01,158525.0,-0.04665855396313975,3.3039001661724936,2000-05-01,857.0,1.9024970273483945,-3.4909909909909906,4.133422050033019,4.782309319104016,4.807653602134397,-2.366577949966981,-1.7176906808959842,-1.6923463978656033,-0.2810107357033944,-0.2810107357033944,0.4671516103555087
2000-08-22,False,False,False,6.5,0.0,0,,2000-04-01,13160.842,1.8311646720460963,5.297737507614804,2000-04-01,12888.32027,1.0251533713881917,4.259203369366634,2000-06-01,80.647,0.06203704852539347,1.6909187198951003,2000-07-01,172.7,0.29036004645760743,3.5992801439712063,2000-07-01,-4.0,0.0,0.2999999999999998,2000-07-01,132236.0,175.0,2822.0,2000-07-01,52.5,1.1000000000000014,-1.1000000000000014,,,,,2000-07-01,157863.0,-0.578780970135154,2.214409199510499,2000-07-01,887.0,11.853720050441362,-1.4444444444444444,4.582598569799623,5.628819059756596,4.68067714103651,-1.9174014302003766,-0.8711809402434039,-1.8193228589634902,0.44917651976660444,0.8465097406525803,-0.12697646109788696
