date,EPS_10YR,Ensemble_pred
2010-03-01,0.44486933799999995,0.36664489100000003
2010-04-01,0.45167864,0.38023842
2010-05-01,0.43364677799999996,0.36827938299999996
2010-06-01,0.41887764,0.41061725299999996
2010-07-01,0.299127996,0.391675848
2010-08-01,0.28981989,0.37265088
2010-09-01,0.284155735,0.416256931
2010-10-01,0.321064173,0.350904851
2010-11-01,0.311004308,0.31331622
2010-12-01,0.305704308,0.298260203
2011-01-01,0.19463783,0.278051889
2011-02-01,0.17832417600000003,0.260609838
2011-03-01,0.19009735,0.271217139
2011-04-01,0.09222503,0.291407183
2011-05-01,0.10453245,0.275181482
2011-06-01,0.098164561,0.303814805
2011-07-01,0.128006087,0.227312845
2011-08-01,0.13775451800000002,0.320418896
2011-09-01,0.12863348800000002,0.305631055
2011-10-01,-0.019097358000000002,0.27532307899999997
2011-11-01,-0.01889934,0.314624819
2011-12-01,-0.024589454,0.286301246
2012-01-01,0.054724168,0.071895654
2012-02-01,0.056006488,0.053047870999999996
2012-03-01,0.055290211,0.017647304
2012-04-01,-0.052423164,0.08001196299999999
2012-05-01,-0.042910968,0.10046161099999999
2012-06-01,-0.041110968,0.21345535699999998
2012-07-01,-0.080468393,0.151454164
2012-08-01,-0.081968393,0.153422314
2012-09-01,-0.080109665,0.14472995
2012-10-01,-0.013894054,0.114417769
2012-11-01,-0.0165,0.22158617
2012-12-01,-0.01599934,0.17679914300000002
2013-01-01,0.040045235,0.166767652
2013-02-01,0.035556752000000004,0.165101412
2013-03-01,0.037018197,0.10787904599999999
2013-04-01,0.13903411,0.06399869999999999
2013-05-01,0.134594624,0.071815702
2013-06-01,0.132263623,0.070776037
2013-07-01,0.136330974,0.195193897
2013-08-01,0.134730974,0.12304931300000001
2013-09-01,0.124427113,0.089465345
2013-10-01,0.25102311,0.102990314
2013-11-01,0.24702288100000003,0.08959400099999999
2013-12-01,0.236260912,0.157444072
2014-01-01,-0.004334232,0.151014214
2014-02-01,-0.0028342320000000003,0.134469427
2014-03-01,0.000752,0.16984328899999998
2014-04-01,0.066706898,0.145882484
2014-05-01,0.069510406,0.030655131000000002
2014-06-01,0.066504811,-0.0018131520000000002
2014-07-01,0.08943469,-0.027224400000000003
2014-08-01,0.089309675,-0.11196537599999999
2014-09-01,0.08953469,-0.043311300000000004
2014-10-01,-0.155762209,-0.135886799
2014-11-01,-0.15184037,-0.146018747
2014-12-01,-0.154862209,0.042164085
