date,EPS_10YR,Ensemble_pred
2010-03-01,0.44486933799999995,0.478086656
2010-04-01,0.45167864,0.324008673
2010-05-01,0.43364677799999996,0.446511455
2010-06-01,0.41887764,0.382460167
2010-07-01,0.299127996,0.322297993
2010-08-01,0.28981989,0.29964715
2010-09-01,0.284155735,0.309475826
2010-10-01,0.321064173,0.24707485899999998
2010-11-01,0.311004308,0.139069358
2010-12-01,0.305704308,0.14153022699999998
2011-01-01,0.19463783,0.172732048
2011-02-01,0.17832417600000003,0.320450143
2011-03-01,0.19009735,0.283639615
2011-04-01,0.09222503,0.28131231100000004
2011-05-01,0.10453245,0.330916023
2011-06-01,0.098164561,0.198093942
2011-07-01,0.128006087,0.13645996900000001
2011-08-01,0.13775451800000002,0.249156522
2011-09-01,0.12863348800000002,0.227635736
2011-10-01,-0.019097358000000002,0.24481027800000002
2011-11-01,-0.01889934,0.20844527699999998
2011-12-01,-0.024589454,0.25267538300000003
2012-01-01,0.054724168,0.22105051
2012-02-01,0.056006488,0.160269592
2012-03-01,0.055290211,0.151059565
2012-04-01,-0.052423164,0.140283864
2012-05-01,-0.042910968,0.250149652
2012-06-01,-0.041110968,0.23915529300000002
2012-07-01,-0.080468393,0.20689454100000002
2012-08-01,-0.081968393,-0.07000579999999999
2012-09-01,-0.080109665,-0.062689706
2012-10-01,-0.013894054,-0.126668807
2012-11-01,-0.0165,-0.07715745
2012-12-01,-0.01599934,-0.109227379
2013-01-01,0.040045235,-0.008431855
2013-02-01,0.035556752000000004,-0.016926811
2013-03-01,0.037018197,-0.005771147
2013-04-01,0.13903411,-0.004203485999999999
2013-05-01,0.134594624,0.05588364
2013-06-01,0.132263623,-0.029110927999999998
2013-07-01,0.136330974,0.049921207999999995
2013-08-01,0.134730974,0.005023084000000001
2013-09-01,0.124427113,-0.000241213
2013-10-01,0.25102311,0.113681825
2013-11-01,0.24702288100000003,0.11272460000000001
2013-12-01,0.236260912,0.105301172
2014-01-01,-0.004334232,0.175147169
2014-02-01,-0.0028342320000000003,0.023526716
2014-03-01,0.000752,0.063147011
2014-04-01,0.066706898,-0.015381008
2014-05-01,0.069510406,-0.046446886
2014-06-01,0.066504811,-0.012627956000000001
2014-07-01,0.08943469,0.046191971
2014-08-01,0.089309675,0.077311339
2014-09-01,0.08953469,-0.127937579
2014-10-01,-0.155762209,0.027838672999999998
2014-11-01,-0.15184037,-0.06717234700000001
2014-12-01,-0.154862209,-0.18361876100000002
2015-01-01,-0.12918653300000002,-0.233688416
2015-02-01,-0.137703214,-0.160968701
2015-03-01,-0.135088937,-0.173192475
2015-04-01,-0.180172815,-0.125113936
2015-05-01,-0.185833358,-0.257040137
2015-06-01,-0.18946803199999998,-0.268777633
2015-07-01,-0.188051263,-0.178177749
2015-08-01,-0.186551263,-0.266969254
2015-09-01,-0.194653703,-0.24911712600000002
2015-10-01,-0.187583666,-0.24576209100000002
2015-11-01,-0.192523771,-0.28491805
2015-12-01,-0.19535370300000002,-0.27876042
2016-01-01,-0.024494066000000002,-0.27424659100000004
2016-02-01,-0.020197362,-0.281828244
2016-03-01,-0.024883527000000003,-0.203744415
2016-04-01,0.002491825,-0.20514552600000002
2016-05-01,0.004939775,-0.130480024
2016-06-01,0.009093107,0.000457056
2016-07-01,0.086649336,-0.017677633999999998
2016-08-01,0.087361409,-0.12901881
2016-09-01,0.087974914,-0.09152847300000001
2016-10-01,0.25962311,0.042426236
2016-11-01,0.24386091199999999,0.045475508
2016-12-01,0.24036091199999998,0.038070155
2017-01-01,0.243941795,0.09949395400000001
2017-02-01,0.247029113,0.31895477899999997
2017-03-01,0.233036783,0.362937888
2017-04-01,0.135006087,0.378547003
2017-05-01,0.13363411,0.295564762
2017-06-01,0.13473411,0.313405182
2017-07-01,0.10362503,0.369901937
2017-08-01,0.098049216,0.390949947
2017-09-01,0.100815179,0.275070504
2017-10-01,0.087263975,0.12196075699999999
2017-11-01,0.082089853,0.218540173
2017-12-01,0.084224038,0.203238767
2018-01-01,0.19695365,0.21189483
2018-02-01,0.188394444,0.193961909
2018-03-01,0.19003191,0.187033571
2018-04-01,0.24252911300000002,0.216233996
2018-05-01,0.235460912,0.190150428
2018-06-01,0.233186454,0.1825143
2018-07-01,0.261904443,0.165728583
2018-08-01,0.255852035,0.22939326699999998
2018-09-01,0.250229813,0.197063868
2018-10-01,0.032715939,0.15122369300000002
2018-11-01,0.031746181,0.107478992
2018-12-01,0.033377812,0.14082027800000002
2019-01-01,0.030781024,0.19414994100000002
2019-02-01,0.038687087,0.110574158
2019-03-01,0.037246181,0.096390213
2019-04-01,-0.001034232,0.067729514
2019-05-01,0.002721794,-0.09701408
2019-06-01,0.003565768,0.136651199
2019-07-01,-0.086895885,0.192727335
2019-08-01,-0.082595885,0.042941337
