date,EPS_10YR,Ensemble_pred
2010-03-01,0.44486933799999995,0.336871555
2010-04-01,0.45167864,0.353641184
2010-05-01,0.43364677799999996,0.359833461
2010-06-01,0.41887764,0.34531383600000004
2010-07-01,0.299127996,0.35668452799999995
2010-08-01,0.28981989,0.2888574
2010-09-01,0.284155735,0.31523095100000004
2010-10-01,0.321064173,0.248527711
2010-11-01,0.311004308,0.36284700299999995
2010-12-01,0.305704308,0.35234188
2011-01-01,0.19463783,0.37268871600000003
2011-02-01,0.17832417600000003,0.336652999
2011-03-01,0.19009735,0.30409177800000003
2011-04-01,0.09222503,0.351496575
2011-05-01,0.10453245,0.33741971200000004
2011-06-01,0.098164561,0.167368045
2011-07-01,0.128006087,0.163829914
2011-08-01,0.13775451800000002,0.192497348
2011-09-01,0.12863348800000002,0.180067675
2011-10-01,-0.019097358000000002,0.11951815800000001
2011-11-01,-0.01889934,0.100757074
2011-12-01,-0.024589454,0.163584145
2012-01-01,0.054724168,0.204364149
2012-02-01,0.056006488,0.154539251
2012-03-01,0.055290211,0.21596454899999998
2012-04-01,-0.052423164,0.154428085
2012-05-01,-0.042910968,0.310817801
2012-06-01,-0.041110968,0.116286275
2012-07-01,-0.080468393,0.16461655
2012-08-01,-0.081968393,0.179620955
2012-09-01,-0.080109665,0.205570767
2012-10-01,-0.013894054,0.145788851
2012-11-01,-0.0165,0.140626167
2012-12-01,-0.01599934,0.162213079
2013-01-01,0.040045235,0.111111986
2013-02-01,0.035556752000000004,0.054872532
2013-03-01,0.037018197,0.056206821
2013-04-01,0.13903411,0.100471819
2013-05-01,0.134594624,0.148267155
2013-06-01,0.132263623,0.14049051199999998
2013-07-01,0.136330974,0.245870846
2013-08-01,0.134730974,0.20499975399999998
2013-09-01,0.124427113,0.24870424
2013-10-01,0.25102311,0.298172779
2013-11-01,0.24702288100000003,0.36025234100000003
2013-12-01,0.236260912,0.35534788700000003
2014-01-01,-0.004334232,0.36496777399999997
2014-02-01,-0.0028342320000000003,0.309719297
2014-03-01,0.000752,0.322830383
2014-04-01,0.066706898,0.40991776399999996
2014-05-01,0.069510406,0.326465895
2014-06-01,0.066504811,0.27921082199999997
2014-07-01,0.08943469,0.278222328
2014-08-01,0.089309675,0.308759012
2014-09-01,0.08953469,0.349981799
2014-10-01,-0.155762209,0.311745997
2014-11-01,-0.15184037,-0.181195962
2014-12-01,-0.154862209,-0.383070488
2015-01-01,-0.12918653300000002,-0.45889425100000003
2015-02-01,-0.137703214,-0.479930962
2015-03-01,-0.135088937,-0.472120717
2015-04-01,-0.180172815,-0.47363825600000004
2015-05-01,-0.185833358,-0.473107875
2015-06-01,-0.18946803199999998,-0.503409563
2015-07-01,-0.188051263,-0.509585284
2015-08-01,-0.186551263,-0.52596215
2015-09-01,-0.194653703,-0.49192784100000003
2015-10-01,-0.187583666,-0.497961172
2015-11-01,-0.192523771,-0.497589785
2015-12-01,-0.19535370300000002,-0.428257464
2016-01-01,-0.024494066000000002,-0.368905726
2016-02-01,-0.020197362,-0.443511919
2016-03-01,-0.024883527000000003,0.065431142
2016-04-01,0.002491825,0.10029659699999999
2016-05-01,0.004939775,0.036598547
2016-06-01,0.009093107,0.029250126
2016-07-01,0.086649336,0.10050787
2016-08-01,0.087361409,0.192731767
2016-09-01,0.087974914,0.22488998300000002
2016-10-01,0.25962311,0.240860905
2016-11-01,0.24386091199999999,0.25170579
2016-12-01,0.24036091199999998,0.336849875
2017-01-01,0.243941795,0.260393137
2017-02-01,0.247029113,0.311183293
2017-03-01,0.233036783,0.31172132199999997
2017-04-01,0.135006087,0.330490361
2017-05-01,0.13363411,0.415038976
2017-06-01,0.13473411,0.45314072899999996
2017-07-01,0.10362503,0.195733635
2017-08-01,0.098049216,0.22500664
2017-09-01,0.100815179,0.214644941
2017-10-01,0.087263975,0.19368302199999998
2017-11-01,0.082089853,0.18550477199999998
2017-12-01,0.084224038,0.075276155
2018-01-01,0.19695365,0.18791224
2018-02-01,0.188394444,0.189239584
2018-03-01,0.19003191,0.17369605100000002
2018-04-01,0.24252911300000002,0.107319838
2018-05-01,0.235460912,0.123616462
2018-06-01,0.233186454,0.110219264
2018-07-01,0.261904443,0.053208425
2018-08-01,0.255852035,0.09834747
2018-09-01,0.250229813,0.135759254
2018-10-01,0.032715939,0.102615056
2018-11-01,0.031746181,0.043273785999999995
2018-12-01,0.033377812,0.022325379
2019-01-01,0.030781024,0.054366032
2019-02-01,0.038687087,0.046248129000000006
2019-03-01,0.037246181,0.071410641
2019-04-01,-0.001034232,0.07748902099999999
2019-05-01,0.002721794,0.052812349
2019-06-01,0.003565768,0.012653528999999998
2019-07-01,-0.086895885,0.031894706
2019-08-01,-0.082595885,0.06866962900000001
2019-09-01,-0.087793397,0.06349893599999999
2019-10-01,0.20133191,0.035633613
2019-11-01,0.191730407,0.01675262
2019-12-01,0.191230407,0.061185207
2020-01-01,-0.511683766,0.10553189699999999
2020-02-01,-0.529885906,0.055015697999999995
2020-03-01,-0.5459752379999999,-0.41338029200000004
2020-04-01,-0.46075407,-0.163476839
2020-05-01,-0.474473969,-0.318589341
2020-06-01,-0.49686740700000004,-0.338403878
2020-07-01,-0.047400859000000004,-0.126204026
2020-08-01,-0.04307224900000001,-0.251613908
2020-09-01,-0.050307511,-0.127121603
2020-10-01,-0.161491574,-0.22511739100000003
2020-11-01,-0.163320902,-0.106946998
2020-12-01,-0.170072815,0.001719216
2021-01-01,-0.00959934,0.074559831
2021-02-01,-0.014997362,0.06941024400000001
2021-03-01,-0.013697358,0.107810794
