ds,EPS_10YR,Ensemble_pred
2012-07-01,-0.080468393,0.270705411
2012-08-01,-0.081968393,1.024590123
2012-09-01,-0.080109665,-0.001701043
2012-10-01,-0.013894054,2.124344761
2012-11-01,-0.0165,1.6261492990000002
2012-12-01,-0.01599934,0.103040554
2013-01-01,0.040045235,0.080309605
2013-02-01,0.035556752000000004,0.004769262
2013-03-01,0.037018197,-0.013444191999999999
2013-04-01,0.13903411,-0.36152255200000005
2013-05-01,0.134594624,-0.31618603300000003
2013-06-01,0.132263623,-0.48040758299999997
2013-07-01,0.136330974,0.053668984
2013-08-01,0.134730974,-0.149975865
2013-09-01,0.124427113,-0.00041698099999999997
2013-10-01,0.25102311,0.008984798
2013-11-01,0.24702288100000003,0.069336408
2013-12-01,0.236260912,0.058583622
2014-01-01,-0.004334232,0.13424309
2014-02-01,-0.0028342320000000003,0.19005236600000003
2014-03-01,0.000751831,0.153306519
2014-04-01,0.066706898,0.119431008
2014-05-01,0.069510406,0.048470352
2014-06-01,0.066504811,0.013398995
2014-07-01,0.08943469,0.055405342
2014-08-01,0.089309675,0.070199318
2014-09-01,0.08953469,0.049895958
2014-10-01,-0.155762209,0.011065863
2014-11-01,-0.15184037,0.026835023
2014-12-01,-0.154862209,0.04981972900000001
2015-01-01,-0.12918653300000002,0.113420312
2015-02-01,-0.137703214,0.141051181
2015-03-01,-0.135088937,0.112394005
2015-04-01,-0.180172815,0.10328365
2015-05-01,-0.185833358,0.06272234900000001
2015-06-01,-0.18946803199999998,0.01320177
2015-07-01,-0.188051263,-0.0030774709999999996
2015-08-01,-0.186551263,0.07720199999999999
2015-09-01,-0.194653703,0.102547659
2015-10-01,-0.187583666,0.22039662899999998
2015-11-01,-0.192523771,0.14957954099999998
2015-12-01,-0.19535370300000002,0.19765328899999998
2016-01-01,-0.024494066000000002,0.009659346999999999
2016-02-01,-0.020197362,0.03787051
2016-03-01,-0.024883527000000003,0.060170062999999996
2016-04-01,0.002491825,0.013222592
2016-05-01,0.004939775,0.001954341
2016-06-01,0.009093107,-0.024833231
2016-07-01,0.086649336,-0.031912399
2016-08-01,0.087361409,0.005472128000000001
2016-09-01,0.087974914,0.00172574
2016-10-01,0.25962311,0.040913212000000004
2016-11-01,0.24386091199999999,0.008740554000000001
2016-12-01,0.24036091199999998,-0.014991483
2017-01-01,0.243941795,-0.014171413999999998
2017-02-01,0.247029113,-0.006655968000000001
2017-03-01,0.233036783,0.06346091200000001
2017-04-01,0.135006087,0.057380805
2017-05-01,0.13363411,0.06128523599999999
2017-06-01,0.13473411,0.06854298
2017-07-01,0.10362503,0.073047312
2017-08-01,0.098049216,0.06679460200000001
2017-09-01,0.100815179,0.121277447
2017-10-01,0.087263975,-0.018475887
2017-11-01,0.082089853,-0.097652747
2017-12-01,0.084224038,-0.023740192
2018-01-01,0.19695365,-0.109644901
2018-02-01,0.188394444,-0.014454238000000001
2018-03-01,0.19003191,-0.004569664
2018-04-01,0.24252911300000002,-0.021056285
2018-05-01,0.235460912,-0.134511612
2018-06-01,0.233186454,0.070559363
2018-07-01,0.261904443,-0.024967767999999998
2018-08-01,0.255852035,-0.021195548999999998
2018-09-01,0.250229813,0.09279219400000001
2018-10-01,0.032715939,0.092633803
2018-11-01,0.031746181,0.009512719000000001
2018-12-01,0.033377812,0.10026389
2019-01-01,0.030781024,-0.007421217
2019-02-01,0.038687087,-0.015686332
2019-03-01,0.037246181,0.112618069
2019-04-01,-0.001034232,0.015710676
2019-05-01,0.002721794,0.0044790920000000005
2019-06-01,0.003565768,0.003222086
2019-07-01,-0.086895885,0.174918982
2019-08-01,-0.082595885,0.237402157
2019-09-01,-0.087793397,0.191927848
2019-10-01,0.20133191,0.08187130299999999
2019-11-01,0.191730407,0.10581338
2019-12-01,0.191230407,0.09198395699999999
2020-01-01,-0.511683766,0.122757006
2020-02-01,-0.529885906,-0.011669367
2020-03-01,-0.5459752379999999,0.08096985400000001
2020-04-01,-0.46075407,0.104236173
2020-05-01,-0.474473969,0.008347185
2020-06-01,-0.49686740700000004,0.06640409
2020-07-01,-0.047400859000000004,0.336816564
2020-08-01,-0.04307224900000001,0.216897588
2020-09-01,-0.050307511,-0.166227969
2020-10-01,-0.161491574,0.083042168
2020-11-01,-0.163320902,0.06286332
2020-12-01,-0.170072815,0.050007465
2021-01-01,-0.00959934,0.042901225999999994
2021-02-01,-0.014997362,0.053190838
2021-03-01,-0.013697358,0.053700039000000005
