ds,yhat,yhat_lower,yhat_upper,recession
1964-04-01,0.6536444736845842,-0.16049422405073746,1.4513520361081926,Non-recessionary Period
1964-05-01,0.6812957169688953,-0.13199241394831862,1.483960687051547,Non-recessionary Period
1964-06-01,0.6359136299385967,-0.16991668685646147,1.438665981885674,Non-recessionary Period
1964-07-01,0.5597729886514986,-0.2501392738047078,1.3614589792675913,Non-recessionary Period
1964-08-01,0.4978440381405348,-0.292701375065825,1.298697624553537,Non-recessionary Period
1964-09-01,0.496146331382794,-0.31065762505342653,1.2877179037322557,Non-recessionary Period
1964-10-01,0.5061042411131641,-0.28502875880973827,1.3033944890563363,Non-recessionary Period
1964-11-01,0.4615517251429703,-0.3531289293106259,1.2707644816898145,Non-recessionary Period
1964-12-01,0.4211149126565985,-0.3956252203144899,1.215746530439172,Non-recessionary Period
1965-01-01,0.4527886261522305,-0.34822706135345005,1.2540631020162594,Non-recessionary Period
1965-02-01,0.4786773206954046,-0.30887427374507825,1.287016306061394,Non-recessionary Period
1965-03-01,0.48173610595823424,-0.3252803507356948,1.2733673980542932,Non-recessionary Period
1965-04-01,0.5630025791243259,-0.24397205956287202,1.350381618922084,Non-recessionary Period
1965-05-01,0.6096641151971617,-0.18427449922293676,1.431134956012606,Non-recessionary Period
1965-06-01,0.5689226728167454,-0.23311796474374422,1.350566173912751,Non-recessionary Period
1965-07-01,0.49374825853000537,-0.31718788104689005,1.2885803960116864,Non-recessionary Period
1965-08-01,0.43260611261673243,-0.3666479076738078,1.2443482726334918,Non-recessionary Period
1965-09-01,0.43147413385865785,-0.38007127849754224,1.2342605808021627,Non-recessionary Period
1965-10-01,0.4401628378104264,-0.35228573083753595,1.2543942049409407,Non-recessionary Period
1965-11-01,0.3946195816780994,-0.39741956558198016,1.2090751994574427,Non-recessionary Period
1965-12-01,0.3556025932336825,-0.45422780426410053,1.165058020458307,Non-recessionary Period
1966-01-01,0.38653771950590443,-0.4103940302519183,1.1933783918597238,Non-recessionary Period
1966-02-01,0.41347359010372836,-0.38664602829484296,1.224754350673617,Non-recessionary Period
1966-03-01,0.4156098428587575,-0.3896302056111621,1.2225129822473202,Non-recessionary Period
1966-04-01,0.49541789111912554,-0.3150024905032189,1.2979422092093986,Non-recessionary Period
1966-05-01,0.5428432584609025,-0.2641181187298629,1.3499267391606213,Non-recessionary Period
1966-06-01,0.5032034228403153,-0.3092410740538082,1.303309603452188,Non-recessionary Period
1966-07-01,0.4264434735994305,-0.3745396512953812,1.2254927982048152,Non-recessionary Period
1966-08-01,0.36769490694672624,-0.439533328205642,1.1794745515508966,Non-recessionary Period
1966-09-01,0.36603333459908266,-0.4278663055476444,1.1642726277471462,Non-recessionary Period
1966-10-01,0.3691003494742546,-0.44131353513988963,1.176629179885658,Non-recessionary Period
1966-11-01,0.31502029814336757,-0.49247005590754067,1.1324607817031351,Non-recessionary Period
1966-12-01,0.26491433877781967,-0.5333894313433214,1.0638295310782686,Non-recessionary Period
1967-01-01,0.28618086809836707,-0.5287851951972302,1.0965486009965064,Non-recessionary Period
1967-02-01,0.3036150825351866,-0.4997019609978584,1.1052640305606491,Non-recessionary Period
1967-03-01,0.2974896737678925,-0.5110248596401871,1.1052938878955103,Non-recessionary Period
1967-04-01,0.36299514646520803,-0.44401305356129894,1.1684999674975645,Non-recessionary Period
1967-05-01,0.4060822748566777,-0.3980051121262782,1.1973753986483804,Non-recessionary Period
1967-06-01,0.3553896673392469,-0.44872419379192235,1.1667261831087543,Non-recessionary Period
1967-07-01,0.2687395193083827,-0.5522066465326403,1.0781799471048266,Non-recessionary Period
1967-08-01,0.199794033428769,-0.6246056098911287,1.006768602020521,Non-recessionary Period
1967-09-01,0.18692387560744597,-0.6239454078409674,0.9953406207778202,Non-recessionary Period
1967-10-01,0.18516801475923955,-0.6326990636631673,0.993538185864376,Non-recessionary Period
1967-11-01,0.13231492563607725,-0.6618007296090802,0.9397066976361904,Non-recessionary Period
1967-12-01,0.07933546303609557,-0.7266641625483392,0.8789445453661833,Non-recessionary Period
1968-01-01,0.10219833430853771,-0.7113536636464446,0.9038998538483471,Non-recessionary Period
1968-02-01,0.1190529830429768,-0.684081085002255,0.9334279820434306,Non-recessionary Period
1968-03-01,0.11300259799095685,-0.7035280857860927,0.9168326107386687,Non-recessionary Period
1968-04-01,0.18212639644595383,-0.6187121165714078,0.9809834745072548,Non-recessionary Period
1968-05-01,0.21968082084739277,-0.5736351843119173,1.0363556431132326,Non-recessionary Period
1968-06-01,0.171189291482156,-0.6225430171674288,0.9795859451496826,Non-recessionary Period
1968-07-01,0.08449833683823614,-0.7248760499334369,0.8904919673690038,Non-recessionary Period
1968-08-01,0.013333972955881374,-0.7899961424377735,0.8142297881561742,Non-recessionary Period
1968-09-01,0.0032043789571717025,-0.798710691143904,0.8110813811524409,Non-recessionary Period
1968-10-01,0.0008868930943327309,-0.8077131045381377,0.8063496478048726,Non-recessionary Period
1968-11-01,-0.054299020287583884,-0.8543361345151868,0.7452089289651402,Recessionary Period
1968-12-01,-0.10406990626023409,-0.9163473517639213,0.7115894546396524,Recessionary Period
1969-01-01,-0.08103939826406399,-0.8895580644217262,0.7195067712403067,Recessionary Period
1969-02-01,-0.06332705271962999,-0.8690215374292762,0.7431670134821211,Recessionary Period
