date,stock_idx_dv,ebitda_dv,bus_conf,cpi,vix,inv
2017-07-01,0.10362503013196978,0.1663,0.0018606797472089712,2.538071065990332e-4,-0.02427165118966961,0.07377049180327865
2017-06-01,0.1347341095993713,0.1932,0.0018671246181670115,6.101106388554526e-4,-0.033160397751837524,-0.004818092428711848
2017-05-01,0.1336341095993713,0.1932,-2.8824602295002847e-5,-8.399264142517588e-4,-0.20935241816303735,-0.004818092428711848
2017-04-01,0.13500608683458473,0.1932,-0.0016499124353701153,0.0020796318887806716,0.09427983632287383,-0.004818092428711848
2017-03-01,0.23303678260898736,-0.0659,-5.417881390072927e-4,-4.3484325131487974e-4,0.030871166588131167,0.021430668362853487
2017-02-01,0.2470291131522524,-0.0659,0.0017415106315454287,0.0010333289594541789,-0.006762369910534828,0.021430668362853487
2017-01-01,0.2439417945625455,-0.0659,0.003034084270846224,0.004034972498152878,-0.07441796548916335,0.021430668362853487
2016-12-01,0.2403609122652323,0.026699999999999998,0.0034110272941973124,0.0025181649954458306,-0.2215943799633476,-0.009899999999999949
2016-11-01,0.2438609122652323,0.026699999999999998,0.002956542780778116,0.0011775594357630857,0.042724090511313914,-0.009899999999999949
2016-10-01,0.25962310975643904,0.026699999999999998,0.0018782903175533585,0.00233721214026593,0.02507427601292886,-0.009899999999999949
2016-09-01,0.08797491382834431,0.251,5.120283970787177e-4,0.00261634656848111,0.12799012234949475,0.01920982275472817
2016-08-01,0.08736140860819402,0.251,-0.0017331027757088164,0.0018458084765843748,-0.06120656404502265,0.01920982275472817
2016-07-01,0.08664933571080792,0.251,-9.633991612607126e-4,-5.039545857785237e-4,-0.35080331759284517,0.01920982275472817
2016-06-01,0.009093107079234802,0.1625,8.26221985926556e-4,0.0027682726811033976,0.16437485386953465,0.0030287733467945195
2016-05-01,0.0049397754505438075,0.1625,0.0011962581862710916,0.0023585201016876893,0.03719021512615817,0.0030287733467945195
2016-04-01,0.00249182500555745,0.1625,0.0013838443729120218,0.0038160273147217387,-0.1082911294692454,0.0030287733467945195
2016-03-01,-0.02488352746908659,-0.19390000000000002,0.0026194172274517685,0.003124999999999999,-0.4207124010554089,0.006481012658227854
2016-02-01,-0.020197361759208016,-0.19390000000000002,0.0023728253849651503,-0.0013314457140929908,-0.05333280351921239,0.006481012658227854
2016-01-01,-0.024494065935991984,-0.19390000000000002,9.509832151361316e-4,-4.5865382996990926e-4,0.24000613269209037,0.006481012658227854
2015-12-01,-0.1953537034138855,-0.2207,-5.992059837615008e-4,-0.0010767114875862747,0.10071615896711725,-0.02752013046580372
2015-11-01,-0.19252377071477683,-0.2207,-0.0016929745752417662,0.0011931920829184126,-0.03575234142785029,-0.02752013046580372
2015-10-01,-0.1875836658117585,-0.2207,-0.0021063057914573816,9.885039098485007e-4,-0.45192393225530736,-0.02752013046580372
2015-09-01,-0.1946537034138855,0.1193,-0.002320318398183431,-0.002252650548636185,0.20302000312548835,0.033925205832754705
2015-08-01,-0.18655126266221606,0.1193,-0.002140941459354498,-4.20109816708093e-6,0.26126197388973443,0.033925205832754705
2015-07-01,-0.18805126266221606,0.1193,-0.0014406287809985308,0.0015838073552516916,8.867775138558348e-4,0.033925205832754705
2015-06-01,-0.18946803165912302,0.1943,-8.904585711389102e-5,0.002760280572421624,0.06981012457602945,0.013861792791867689
2015-05-01,-0.1858333576683849,0.1943,6.429960652046044e-4,0.003286905962422084,-0.011715103254631718,0.013861792791867689
2015-04-01,-0.18017281516301067,0.1943,-4.249310664597265e-4,0.0010413932656569214,-0.09766495898681223,0.013861792791867689
2015-03-01,-0.13508893749773979,-0.19820000000000002,-0.0015643643883105822,0.0026867139031087318,-0.07368550257440587,0.0066638900458142495
2015-02-01,-0.13770321448023742,-0.19820000000000002,-0.0022779681224491667,0.0025282355040749157,-0.20216592759282534,0.0066638900458142495
2015-01-01,-0.12918653310902023,-0.19820000000000002,-0.0028760408433725656,-0.006411157544079351,0.14787140211445232,0.0066638900458142495
2014-12-01,-0.15486220881115853,-0.18109999999999998,-0.0028120690101238683,-0.0030941537002861117,0.17671658710428667,-0.03742138364779867
2014-11-01,-0.15184036981156535,-0.18109999999999998,-0.0010369326638749268,-0.0018862112472202762,-0.34634183790976786,-0.03742138364779867
2014-10-01,-0.15576220881115851,-0.18109999999999998,2.0023294426673062e-4,-1.9795308090804465e-4,0.2542835359736768,-0.03742138364779867
2014-09-01,0.08953469003274415,0.1131,1.7152097463577436e-4,7.158587989572003e-5,-0.0018741159830268279,0.030009093664746883
2014-08-01,0.08930967495666753,0.1131,0.0014626406862015345,-1.6002695190761598e-4,0.08861173767819722,0.030009093664746883
2014-07-01,0.08943469003274415,0.1131,0.0010943667916284523,0.0011242199934315064,0.061394985319279276,0.030009093664746883
2014-06-01,0.06650481134273914,0.1354,4.7918574213637555e-4,0.0013193891186227271,-0.08090935346783844,0.0033333333333332624
2014-05-01,0.06951040640829372,0.1354,6.504931912063168e-4,0.0018993913505939482,-0.13810214520192376,0.0033333333333332624
2014-04-01,0.06670689767098383,0.1354,9.853324800419368e-4,0.0018607168834683667,-0.044975851891601776,0.0033333333333332624
2014-03-01,7.518306432420241e-4,-0.1782,0.0011526809046503144,0.0020378938092090538,-0.04268703662098414,0.03448996655518406
2014-02-01,-0.0028342320545967498,-0.1782,5.376075963255042e-4,0.001099568239035038,0.07944716348077697,0.03448996655518406
2014-01-01,-0.004334232054596751,-0.1782,-0.0019220578593305009,0.002418312876134851,0.0034106868186985517,0.03448996655518406
2013-12-01,0.2362609122652323,0.1745,-0.00144624827062774,0.0026371959662404823,0.08937055428801509,-0.025221909504221676
2013-11-01,0.24702288066567435,0.1745,-3.162829001352064e-4,0.0018410935497649857,-0.19218710050731372,-0.025221909504221676
2013-10-01,0.25102310975643904,0.1745,4.1362290914119076e-4,5.349447295105469e-4,0.04645860375867713,-0.025221909504221676
2013-09-01,0.12442711305920297,0.0537,0.001418438305393961,3.7680265817157483e-4,0.03280696977947178,0.04329004329004323
2013-08-01,0.13473097432586653,0.0537,0.002960439483815736,0.002381605099033579,0.016569637259292485,0.04329004329004323
2013-07-01,0.13633097432586655,0.0537,0.0034101183595705133,0.001953628166595159,-0.23592570908144675,0.04329004329004323
2013-06-01,0.132263622539225,0.1096,0.0024021580726676594,0.0023747553184623998,0.21873396267629538,0.020196446308354467
2013-05-01,0.13459462418258605,0.1096,-3.008671787973684e-4,4.1398403574063745e-4,-0.03510072087852853,0.020196446308354467
2013-04-01,0.1390341095993713,0.1096,-0.0023325764356034286,-0.002092348045919549,0.06699752668575892,0.020196446308354467
2013-03-01,0.037018197194086895,0.14,-0.001497777788468539,-0.0028198482878570063,-0.07989345654355741,0.051926109484118035
2013-02-01,0.035556751950101925,0.14,0.0017171063745296585,0.0054006018794781835,0.04031893256966183,0.051926109484118035
2013-01-01,0.04004523503598601,0.14,0.003376662642700975,0.001976873173658374,-0.28427946828391104,0.051926109484118035
2012-12-01,-0.015999339779950612,-0.10439999999999999,0.0018388478819854515,-1.2109626720752695e-4,0.03704893413446565,-0.04479030533444215
2012-11-01,-0.0165,-0.10439999999999999,-5.801515024786442e-4,-0.0016821694364084169,0.025488966185778617,-0.04479030533444215
2012-10-01,-0.013894054055989022,-0.10439999999999999,-9.847893454212602e-4,0.0026895414396602407,0.060914354346955725,-0.04479030533444215
2012-09-01,-0.0801096647925097,-0.0716,4.276168010151308e-5,0.004748609397658074,-0.02648579294939846,0.04832840573118035
2012-08-01,-0.0819683930458835,-0.0716,-1.9188237922075082e-4,0.005775972303168969,-0.11936696199291105,0.04832840573118035
2012-07-01,-0.08046839304588352,-0.0716,-0.0018057828712591945,2.887265409685572e-4,-0.20319405656028844,0.04832840573118035
2012-06-01,-0.041110967825457326,0.050199999999999995,-0.00305335171275806,-8.270466121719949e-4,0.006111139564660706,-0.004660054964750873
2012-05-01,-0.04291096782545732,0.050199999999999995,-0.0020620418609414064,-0.002072466366144548,0.15135918968054704,-0.004660054964750873
2012-04-01,-0.05242316406695705,0.050199999999999995,-3.266981309270784e-4,0.0016580347052844353,0.09289834891585437,-0.004660054964750873
2012-03-01,0.05529021089716718,0.3835,6.07240342331747e-4,0.0020890969244821193,-0.1393696581196581,0.04043767840152226
2012-02-01,0.05600648792618684,0.3835,0.0011834390486916953,0.0021328871934795613,-0.0981243723025977,0.04043767840152226
2012-01-01,0.054724167721924843,0.3835,0.0014693952367021408,0.002716794971954248,-0.23826473440869317,0.04043767840152226
2011-12-01,-0.02458945406733555,-0.2958,0.0012893914188736803,2.3765199825722766e-4,-0.2752471482889734,-0.019583539910758528
2011-11-01,-0.01889933977995061,-0.2958,1.8119733513491883e-4,0.0018444418032390472,-0.027773636661796764,-0.019583539910758528
2011-10-01,-0.01909735823920792,-0.2958,-9.973680481771179e-4,6.747519294376696e-4,-0.11273407696436079,-0.019583539910758528
2011-09-01,0.12863348840566907,-0.0513,-0.0013278975680306373,0.002166842455990211,0.04108594484580872,0.01726233892535864
2011-08-01,0.1377545177229981,-0.0513,-0.0019829976994343475,0.0031445428250465902,0.4510997058348952,0.01726233892535864
2011-07-01,0.12800608683458473,-0.0513,-0.0030395015297424964,0.002613190177244387,0.003865202538977076,0.01726233892535864
2011-06-01,0.09816456143923527,0.2999,-0.002835045384633892,0,0.11704338569089252,0.021276595744680837
2011-05-01,0.10453245038182374,0.2999,-0.004462059580216651,0.003171623533179818,0.03946612603480327,0.021276595744680837
2011-04-01,0.09222503013196978,0.2999,-0.002764037254673139,0.0046721673590875085,-0.2757620204918472,0.021276595744680837
2011-03-01,0.19009735005332387,0.1942,-0.0010700228896141357,0.00514692036620247,0.1589249748237664,0.0479019211324571
2011-02-01,0.17832417585058652,0.1942,5.684269842239048e-4,0.003204174891166141,0.00656913367756739,0.0479019211324571
2011-01-01,0.19463782957616954,0.1942,0.0015337529139827486,0.0032325588755216326,-0.014671563312954009,0.0479019211324571
2010-12-01,0.30570430841307766,-0.0863,0.0020386021408778277,0.004000508001016025,-0.1437811147536137,-0.005575467941059361
2010-11-01,0.31100430841307763,-0.0863,0.002618500243351271,0.0025274374971538177,-0.013814838510935772,-0.005575467941059361
2010-10-01,0.3210641733662677,-0.0863,0.0024706492620286554,0.003469765106033241,-0.1052496260284217,-0.005575467941059361
2010-09-01,0.28415573523050636,0.0507,0.0012080584958826333,0.001612644599702228,-0.098957622410157,0.05584158415841589
2010-08-01,0.2898198896890275,0.0507,-2.6778665864963554e-4,0.0014592310127889761,-0.033109674868643225,0.05584158415841589
2010-07-01,0.2991279957849162,0.0507,-0.002017316878980822,0.0018657659520690127,-0.17019694965938947,0.05584158415841589
2010-06-01,0.41887764007749784,0.1328,-0.0035994267138247985,-4.189706214116076e-4,-0.06729214780600459,0.0047539149888141665
2010-05-01,0.43364677822179076,0.1328,-0.003034288649325785,-5.200423397303122e-4,0.4542888014442534,0.0047539149888141665
2010-04-01,0.451678639954328,0.1328,-6.433044536993891e-4,2.2998762666560696e-4,-0.01969122842038852,0.0047539149888141665
2010-03-01,0.9231241878960915,0.131,0.002101227704652747,3.312583677244056e-4,-0.26861617521106085,0.01573475695420068
2010-02-01,1.0004975257728799,0.131,0.0025236206545603476,-9.526833915528446e-4,0.08415448559286415,0.01573475695420068
2010-01-01,1.084610436236805,0.131,0.0035305165807482616,6.483116309864964e-4,-0.028890325930252477,0.01573475695420068
2009-12-01,31.24140525900518,0.228,0.0024594401145220193,5.199059568340007e-4,-0.12003338540886438,-0.025406794176420226
2009-11-01,134.6458244497512,0.228,0.0013144703352248321,0.0033374149534604286,-0.01947424134149076,-0.025406794176420226
2009-10-01,4652.97421676395,0.228,0.0024885069457264613,0.0029929471754060856,-0.027807453222128565,-0.025406794176420226
2009-09-01,4.561312511302753,0.2523,0.0035265935545158123,0.0019271660929950146,-0.01646735185114438,0.017678173719376532
2009-08-01,6.43914468068024,0.2523,0.006095725171941632,0.0033372786558053986,-0.032583958666502655,0.017678173719376532
2009-07-01,10.183800952120441,0.2523,0.007392762222056788,-2.980542645044985e-4,-0.11381562945203096,0.017678173719376532
2009-06-01,0.3835856200295892,0.3538,0.007257533401281057,0.008231295684156622,-0.09737478357172945,-0.011761371687686165
2009-05-01,0.4028593642527309,0.3538,0.0072213104613058805,0.0014693318061044785,-0.19031238738537504,-0.011761371687686165
2009-04-01,0.42326642515242996,0.3538,0.006634730615585521,0.0010060693247582314,-0.17685158437529144,-0.011761371687686165
2009-03-01,-1.0089527104711182,-0.3899,0.004388046859742225,-9.88258547259973e-4,-0.01730246468530528,-0.07857142857142856
2009-02-01,-0.977199386033784,-0.3899,0.0025192821862258337,0.0036294398345126807,0.01947588469001198,-0.07857142857142856
2009-01-01,-0.9322374944644752,-0.3899,4.345465785894081e-4,0.0025243827058551364,-0.17171875413264764,-0.07857142857142856
2008-12-01,-1.0224352235560739,-0.7162999999999999,-0.004747328319007082,-0.008301876082082117,-0.19697945192021657,-0.10128554733151535
2008-11-01,-1.019138196413901,-0.7162999999999999,-0.008381639176842351,-0.018024611429348934,0.02380056035255539,-0.10128554733151535
2008-10-01,-0.9915859525465403,-0.7162999999999999,-0.01051392536794398,-0.00867301089886866,0.5047579113517084,-0.10128554733151535
2008-09-01,-0.40712671950823537,0.4032,-0.009543019522522843,8.543611251982246e-4,0.3169194499017682,0.03914632708407036
2008-08-01,-0.3972439288118486,0.4032,-0.004687758795435929,-0.0014906945905162259,-0.17523233996623946,0.03914632708407036
2008-07-01,-0.3895996455301042,0.4032,-9.875243629337979e-4,0.007090806151148763,0.09093708312531316,0.03914632708407036
2008-06-01,-0.534440822669586,-0.0034999999999999996,0.001094331275351176,0.010369580112478884,0.17218728463128874,-0.017180022088599898
2008-05-01,-0.5165836708069262,-0.0034999999999999996,0.001563026260858002,0.005882680941228909,-0.17807652191188877,-0.017180022088599898
2008-04-01,-0.4937033403500333,-0.0034999999999999996,7.310254556031359e-4,0.002309037028727411,-0.25696066444622456,-0.017180022088599898
2008-03-01,-0.3506409488784369,-0.0255,-2.671337008720164e-4,0.0035652711667478526,0.06078550740679251,0.03245264808782721
2008-02-01,-0.34355763900456227,-0.0255,-0.0010206571674111398,0.002411995091378435,-0.014149531591392144,0.03245264808782721
2008-01-01,-0.33752520146206744,-0.0255,-1.3687753276428458e-4,0.003435859247598732,0.1613402442173609,0.03245264808782721
2007-12-01,-0.5577375825642493,-0.0129,-9.380277920254789e-4,0.0028896403320011824,-0.18157964770130489,-0.04351620947630916
2007-11-01,-0.5375081110970885,-0.0129,-0.0011138094218234383,0.007797603802043339,0.2527805676299277,-0.04351620947630916
2007-10-01,-0.5224217648003029,-0.0129,-0.0012373642298699392,0.0030737606960179772,-0.1612968873076563,-0.04351620947630916
2007-09-01,-0.31981798648529824,-0.0727,-0.0017210147387791102,0.004219672304084909,-0.12735466872282475,0.03512964511889112
2007-08-01,-0.3123266899588147,-0.0727,-0.0019769516321701116,3.081857011465132e-4,0.3097868890433171,0.03512964511889112
2007-07-01,-0.30927212107328045,-0.0727,-0.001367284457006572,0.001777430961980317,0.13464189226443182,0.03512964511889112
2007-06-01,0.03760707270679558,0.1636,1.0769603255227452e-4,0.0023113967785209637,0.1103782327898289,0.0028482972136223404
2007-05-01,0.041107072706795575,0.1636,0.001214613763533935,0.004115982684820193,0.027427790121346735,0.0028482972136223404
2007-04-01,0.04041066191550551,0.1636,0.0020368068425003073,0.0029916854456445018,-0.172406036706663,0.0028482972136223404
2007-03-01,0.03653915836471131,-0.11,0.0014354936706319332,0.005173220061572093,0.26429705176064444,0.017759562841529963
2007-02-01,0.04011066191550552,-0.11,0.0012116755316367253,0.003863367054145835,0.010108516159471548,0.017759562841529963
2007-01-01,0.03453915836471131,-0.11,-1.6422976942990486e-4,0.0016565324891736385,0.0070636178401629526,0.017759562841529963
2006-12-01,0.10556108770013081,-0.0471,-1.9883539841934349e-4,0.005416051206302286,0.013396046548493227,-0.016689847009735657
2006-11-01,0.11613097432586654,-0.0471,-0.001471190099784402,4.950495049504669e-4,-0.045180421550540924,-0.016689847009735657
2006-10-01,0.11070608683458472,-0.0471,-0.00207428968292666,-0.004457652303120385,-0.07766744391734337,-0.016689847009735657
2006-09-01,0.18714708058214438,0.04190000000000001,-0.001967890289213578,-0.004930966469428008,-0.09579704792439438,0.04477055092650161
2006-08-01,0.18554708058214436,0.04190000000000001,-9.443738383020825e-4,0.004416094210009841,-0.14786544661174247,0.04477055092650161
2006-07-01,0.19367389600813295,0.04190000000000001,-6.158540719875846e-4,0.005421389847215349,-0.10391728850556978,0.04477055092650161
2006-06-01,0.05448985279256627,0.2926,-0.0014092559128779118,0.002477700693756194,0.13834100309477104,0.03059497461268075
2006-05-01,0.0531749138283443,0.2926,-0.001478135373645869,0.0029806259314457163,0.1873171201342351,0.03059497461268075
2006-04-01,0.05306140860819403,0.2926,-1.7739349165212393e-4,0.004982561036372696,0.012952697351901594,0.03059497461268075
2006-03-01,0.1259966101548459,0.060599999999999994,-3.3878140329227584e-4,0.0015022533800700198,-0.0664567613262782,0.03478377652430821
2006-02-01,0.12888658475004272,0.060599999999999994,-8.327215751586417e-4,5.015045135405934e-4,0.03488499683477532,0.03478377652430821
2006-01-01,0.1262211832856666,0.060599999999999994,-0.001847183393661989,0.006021073758153622,0.06447324692588899,0.03478377652430821
2005-12-01,0.17373191003260754,0.0684,-0.0022620051677431597,0,-0.0788294003214074,0.009878948100737552
2005-11-01,0.1759115114447335,0.0684,-0.0010100048963927316,-0.005047955577990914,-0.22967463739709926,0.009878948100737552
2005-10-01,0.1709585335595136,0.0684,0.001250587914944184,0.0015067805123052886,0.1546112403965699,0.009878948100737552
2005-09-01,0.17643191003260753,0.0124,0.003007945178860813,0.013581488933601695,-0.025594446639570962,0.059724564362001124
2005-08-01,0.17583191003260754,0.0124,0.0017282732779914636,0.006119326874043797,0.14688129448099907,0.059724564362001124
2005-07-01,0.17663191003260753,0.0124,0.0024116188028568226,0.006157003591585516,-0.07418194982680465,0.059724564362001124
2005-06-01,0.17843191003260753,0.1841,0.001539638271379342,5.162622612286748e-4,-0.17685120848538557,0.01629053953071295
2005-05-01,0.1784709318557106,0.1841,-0.0011949871145606414,-5.165289256198053e-4,-0.03518341742806489,0.01629053953071295
2005-04-01,0.17359444444392358,0.1841,-0.0024152900445699706,0.003097573567372196,0.0921695548556304,0.01629053953071295
2005-03-01,0.07648147149224586,-0.1421,-0.002283914941108534,0.00362506473329875,0.10798240146387168,0.0306897599513825
2005-02-01,0.07711841195515741,-0.1421,-0.002098760031496332,0.004158004158004217,-0.1476693486762261,0.0306897599513825
2005-01-01,0.07528905709858161,-0.1421,-0.0015764780349681329,-5.219206680584255e-4,0.07281251268451752,0.0306897599513825
2004-12-01,0.01179668732361816,0.2021,1.4858370016928156e-5,0,-0.08973630676596651,-0.013009404388714707
2004-11-01,0.014718197194086888,0.2021,-4.0019137864930564e-4,0.004694835680751055,-0.10283028793883478,-0.013009404388714707
2004-10-01,0.018145235035986015,0.2021,-0.0019318342721857523,0.0052410901467505235,0.05883288281125766,-0.013009404388714707
2004-09-01,0.0775184119551574,0.0329,-0.0030507811264666057,0.0031612223393046508,-0.18386858959590832,0.08432616431997518
2004-08-01,0.07734921627417729,0.0329,-0.0031144115181006484,5.285412262156148e-4,0.07082854937370663,0.08432616431997518
2004-07-01,0.0724890570985816,0.0329,-0.002179507327230632,0.001057641459545154,0.01029865542229234,0.08432616431997518
2004-06-01,0.3086518444901539,0.042800000000000005,-0.0016053488105423278,0.00370566437268405,-0.15396693725188107,-0.029908752957080148
2004-05-01,0.3087518444901539,0.042800000000000005,-5.694844404521761e-4,0.0042507970244419924,0.11332553354581022,-0.029908752957080148
2004-04-01,0.32359822806957095,0.042800000000000005,1.1539676439201861e-4,0.0016008537886873606,-0.12668795277490935,-0.029908752957080148
2004-03-01,0.25554043803414195,0.16949999999999998,-2.7385443267567267e-5,0.002137894174238406,0.09549007101465963,0.03379819524200168
2004-02-01,0.25304043803414195,0.16949999999999998,2.9340742848928563e-5,0.002142474558114501,-0.006411816955620526,0.03379819524200168
2004-01-01,0.2599590850909165,0.16949999999999998,0.0015717319077225283,0.004294149221685514,-0.0450508438211067,0.03379819524200168
2003-12-01,1.3337675753466058,0.0974,0.004242617786276393,0.0026954177897574125,-0.03415408151368751,0.004075394803871659
2003-11-01,1.4920093087672532,0.0974,0.005658626995939948,5.405405405405099e-4,-0.035769423980768655,0.004075394803871659
2003-10-01,1.699365768264471,0.0974,0.0049448478306680825,-0.0010816657652784674,-0.08371872896406116,0.004075394803871659
2003-09-01,0.4877533080705491,0.1378,0.0034720323420012545,0.0032414910858994833,0.013213711053683864,0.03887468030690539
2003-08-01,0.5109543313724751,0.1378,0.004267360033683923,0.004336043360433666,0.005858690671913366,0.03887468030690539
2003-07-01,0.5446850207920542,0.1378,0.004315007685509294,0.003266194882961319,-0.06267911505724347,0.03887468030690539
2003-06-01,0.610741791872124,0.037200000000000004,0.003845620860004966,0.0010922992900053994,0.006033535230700869,0.03033528472591806
2003-05-01,0.6504698976654063,0.037200000000000004,0.0030468117331194393,-0.0016402405686166371,-0.18539867774039484,0.03033528472591806
2003-04-01,0.6837471558961804,0.037200000000000004,-5.625033883456935e-4,-0.00382096069869005,-0.2768592580830835,0.03033528472591806
2003-03-01,0.4043606794540344,0.16870000000000002,-0.004126115461959635,0.001631321370310013,-0.05171118899655401,0.038236370289059574
2003-02-01,0.41864359768784304,0.16870000000000002,-0.003966140298872093,0.0054466230936819175,0.14880106416494546,0.038236370289059574
2003-01-01,0.43761538893877283,0.16870000000000002,-7.283504118946243e-4,0.004381161007666939,-0.028667673768470656,0.038236370289059574
2002-12-01,-0.33608692419558084,-0.1091,0.002033881289998784,0.0016501650165017126,0.0012575537625332735,-0.06886056686322993
2002-11-01,-0.32929438112651055,-0.1091,8.189325208051825e-4,0.0016528925619835337,-0.2508622352532696,-0.06886056686322993
2002-10-01,-0.3193642112092736,-0.1091,-6.735227727714773e-4,0.0022075055187636716,-0.06822499660740934,-0.06886056686322993
2002-09-01,0.5239659294986456,-0.1572,-0.00144664656982578,0.001659292035398293,0.10371931010751653,0.007652607225484957
2002-08-01,0.5528989681670129,-0.1572,-0.002926083980197487,0.002770083102493075,-0.009092868496915103,0.007652607225484957
