"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-11",98.68193,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-12",98.51241,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-01",98.52599,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-02",98.35473,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-03",97.43581,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-04",96.12897,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-05",95.07431,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-06",95.03276,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-07",96.04858,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-08",97.70375,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-09",99.21381,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-10",100.2561,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-11",100.5479,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-12",100.081,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1981-01",99.46873,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1981-02",99.1829,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1981-03",99.26733,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1981-04",99.52906,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1981-05",99.64314,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1981-06",99.36392,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1981-07",98.86039,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1981-08",98.33311,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1981-09",97.57167,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1981-10",96.86043,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1981-11",96.36811,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1981-12",96.26775,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-01",96.30659,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-02",96.3085,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-03",96.2298,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-04",96.18092,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-05",96.15041,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-06",96.29025,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-07",96.40243,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-08",96.46136,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-09",96.5253,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-10",96.65382,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-11",96.96214,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-12",97.63442,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-01",98.56826,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-02",99.55381,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-03",100.0968,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-04",100.4199,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-05",100.8011,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-06",101.322,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-07",101.9358,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-08",102.2775,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-09",102.4928,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-10",102.7783,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-11",103.0242,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-12",102.9786,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-01",102.3791,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-02",101.9219,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-03",101.6371,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-04",101.5358,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-05",101.3269,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-06",101.0154,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-07",100.543,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-08",99.98213,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-09",99.53468,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-10",99.36,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-11",99.31273,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-12",99.30663,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-01",99.24364,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-02",99.09093,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-03",98.87289,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-04",98.72933,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-05",98.6367,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-06",98.64637,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-07",98.71702,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-08",98.87056,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-09",99.14513,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-10",99.39428,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-11",99.53266,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-12",99.52351,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-01",99.50035,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-02",99.46871,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-03",99.44755,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-04",99.45354,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-05",99.52229,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-06",99.39487,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-07",99.32418,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-08",99.51641,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-09",99.61051,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-10",99.57388,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-11",99.56104,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-12",99.66634,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-01",99.93689,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-02",100.1017,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-03",100.3417,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-04",100.5811,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-05",100.815,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-06",100.988,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-07",101.1628,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-08",101.3939,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-09",101.5774,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-10",101.6446,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-11",101.5685,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-12",101.438,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-01",101.0851,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-02",100.735,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-03",100.5321,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-04",100.5819,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-05",100.776,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-06",101.0256,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-07",100.997,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-08",100.7603,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-09",100.5581,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-10",100.5218,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-11",100.5426,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-12",100.5207,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-01",100.3681,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-02",100.1252,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-03",99.80555,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-04",99.49762,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-05",99.06883,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-06",98.63931,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-07",98.32473,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-08",98.19279,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-09",98.24667,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-10",98.36775,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-11",98.47461,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-12",98.59114,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-01",98.73973,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-02",98.96659,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-03",99.1459,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-04",99.20231,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-05",99.12088,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-06",98.91428,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-07",98.58601,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-08",98.266,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-09",97.92391,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-10",97.57097,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-11",97.22353,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-12",96.94862,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-01",96.76189,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-02",96.78437,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-03",97.05074,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-04",97.53411,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-05",98.18716,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-06",98.95545,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-07",99.52647,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-08",99.93314,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-09",100.0538,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-10",99.74938,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-11",99.21613,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-12",98.86392,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-01",98.99823,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-02",99.53368,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-03",99.97801,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-04",100.1738,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-05",100.3036,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-06",100.2209,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-07",100.0541,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-08",99.79156,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-09",99.52039,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-10",99.57001,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-11",99.9085,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-12",100.2348,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-01",100.4209,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-02",100.3271,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-03",99.99464,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-04",99.59731,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-05",99.37215,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-06",99.23607,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-07",99.24764,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-08",99.36467,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-09",99.57459,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-10",99.89565,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-11",100.1907,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-12",100.461,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-01",100.6458,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-02",100.7781,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-03",100.8938,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-04",101.0182,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-05",101.1449,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-06",101.2293,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-07",101.2515,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-08",101.2732,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-09",101.3455,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-10",101.3679,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-11",101.2535,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-12",101.0004,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-01",100.7595,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-02",100.3536,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-03",99.82659,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-04",99.3047,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-05",98.8143,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-06",98.66174,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-07",98.78854,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-08",98.73466,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-09",98.64701,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-10",98.48192,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-11",98.32922,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-12",98.24629,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-01",98.22145,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-02",98.32794,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-03",98.58311,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-04",98.93661,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-05",99.25169,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-06",99.51937,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-07",99.49608,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-08",99.50026,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-09",99.5133,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-10",99.62466,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-11",99.90066,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-12",100.1311,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-01",100.1447,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-02",100.0989,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-03",100.135,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-04",100.2587,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-05",100.4695,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-06",100.613,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-07",100.7382,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-08",100.6701,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-09",100.5463,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-10",100.5547,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-11",100.4891,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-12",100.3324,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-01",100.1565,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-02",99.9952,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-03",99.85455,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-04",99.6612,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-05",99.40315,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-06",99.15746,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-07",99.04083,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-08",98.98233,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-09",98.91088,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-10",98.83747,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.78468,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-12",98.86008,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.19078,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-02",99.51685,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-03",99.75946,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-04",99.95494,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-05",100.1777,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-06",100.3214,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-07",100.3485,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-08",100.5022,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-09",100.7584,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-10",100.9565,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-11",101.0625,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-12",101.0191,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-01",100.8525,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-02",100.6441,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-03",100.4379,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-04",100.2352,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-05",99.98845,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-06",99.75634,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-07",99.59599,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-08",99.36926,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-09",99.16322,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-10",98.902,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-11",98.50547,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-12",97.91398,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-01",97.43755,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-02",97.25941,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-03",97.32111,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-04",97.42972,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-05",97.55087,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-06",97.81842,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-07",98.12952,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-08",98.35004,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-09",98.19276,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-10",97.84824,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-11",98.00025,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-12",98.46735,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-01",99.11514,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-02",99.79132,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.2455,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.4229,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-05",100.4356,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-06",100.2434,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.83044,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.53918,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-09",99.39539,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-10",99.32849,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-11",99.4099,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-12",99.6125,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.54,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.14677,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-03",98.73936,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-04",98.68385,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-05",98.98544,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-06",99.36757,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-07",99.7982,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.2259,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-09",100.5751,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-10",101.0749,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-11",101.6501,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-12",102.0832,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-01",102.2439,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-02",102.2469,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-03",102.2441,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-04",102.2559,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-05",102.1977,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-06",102.0339,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.812,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-08",101.4959,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-09",101.1872,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.9921,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.9517,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.9532,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.7943,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.5832,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.354,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.1122,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-05",99.99271,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.1469,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.389,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.5628,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-09",100.8662,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-10",100.9925,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-11",100.8906,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.6629,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.4773,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-02",100.3937,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-03",100.3597,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-04",100.3419,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-05",100.1938,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-06",100.0528,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-07",99.99122,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-08",99.89688,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-09",99.70068,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-10",99.4943,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-11",99.34814,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-12",99.32839,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-01",99.31208,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-02",99.43256,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-03",99.5755,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-04",99.77873,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-05",99.90007,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-06",99.91083,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-07",99.77441,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-08",99.57755,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-09",99.40647,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-10",99.28362,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-11",99.17316,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-12",99.08022,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-01",99.06666,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-02",98.96565,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-03",98.93922,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.0116,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-05",99.1666,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.27524,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.1773,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-08",98.71455,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-09",97.78142,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-10",96.76405,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-11",95.95975,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-12",95.50635,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-01",95.54787,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-02",95.78919,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.21137,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.85397,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-05",97.55847,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-06",98.27168,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-07",99.00359,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-08",99.61079,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-09",99.96332,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-10",100.2127,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-11",100.3446,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-12",100.592,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-01",100.9484,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-02",101.2038,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-03",101.4169,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-04",101.3517,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-05",101.0451,
