date,bus_conf,cpi,vix,EPS_10YR
1999-02-01,0.0032765309999999996,0.0,0.027317715,0.023143248999999998
1999-03-01,0.00243195,0.000607,-0.1388039,0.022124168
1999-04-01,0.001955681,0.006630500000000001,-0.077985741,0.257318835
1999-05-01,0.002223649,0.000602,0.10402520800000001,0.24758774
1999-06-01,0.001432396,0.0,-0.10912116699999999,0.240932074
1999-07-01,0.00027,0.00419916,-0.122443355,0.269771143
1999-08-01,0.00152932,0.0023937760000000002,0.134625789,0.25741989
1999-09-01,0.002542716,0.004171633,0.008874471,0.251455735
1999-10-01,0.001962231,0.001784652,-0.021647338999999998,0.39823959999999997
1999-11-01,0.0010488560000000001,0.0017814729999999998,-0.10098651199999999,0.38384048200000004
1999-12-01,-0.00043,0.0023696679999999997,0.010111049,0.36130069299999995
2000-01-01,-0.0016519170000000001,0.0029533370000000003,0.050040842,0.188278328
2000-02-01,-0.002070663,0.004117647,0.016676909,0.19115675699999998
2000-03-01,-0.00205301,0.005847953,-0.038613833,0.17904405199999998
2000-04-01,-0.002022244,-0.000585,0.163669386,0.02094981
2000-05-01,-0.002467785,0.001752336,-0.029993677000000003,0.013875338000000001
2000-06-01,-0.002326769,0.005807201,-0.2243817,0.014706488
2000-07-01,-0.001610005,0.0028951940000000002,-0.08279294200000001,0.08657191199999999
2000-08-01,-0.002281692,0.0,-0.09974762,0.086053196
2000-09-01,-0.002077787,0.005184332,0.08120911,0.083640388
2000-10-01,-0.0026412,0.001725129,0.21875,-0.301957672
2000-11-01,-0.0040254620000000005,0.001722158,0.044834307999999996,-0.304536875
2000-12-01,-0.006040915,0.0022909510000000003,0.005565024,-0.30526718399999997
2001-01-01,-0.004889593,0.005694761,-0.06468784,-0.36032834799999997
2001-02-01,-0.0018315970000000001,0.002272727,-0.06436953599999999,-0.369924119
2001-03-01,0.000634,0.0005679999999999999,0.178449369,-0.374544518
2001-04-01,0.0011147519999999999,0.00170068,-0.012896075,-0.595730625
2001-05-01,0.001241916,0.0050761420000000005,-0.22619807,-0.622710466
2001-06-01,0.00273517,0.002250985,-0.095681431,-0.648556433
2001-07-01,0.0031703000000000005,-0.001691094,0.061646466,-0.668591997
2001-08-01,0.002242195,0.0,-0.02078752,-0.697550743
2001-09-01,-0.0016017470000000002,0.003930376,0.376542669,-0.7282100509999999
2001-10-01,-0.003520963,-0.002815315,-0.071636172,-0.45260935
2001-11-01,0.001551118,-0.000563,-0.228694486,-0.467380356
2001-12-01,0.0047437040000000005,-0.0005639999999999999,-0.122721433,-0.486870562
2002-01-01,0.006535732,0.001688239,-0.06593053900000001,-0.047997358
2002-02-01,0.00677594,0.0016853929999999999,0.027231075,-0.0491
2002-03-01,0.004530677,0.00280112,-0.204940188,-0.050397357999999996
2002-04-01,0.001766529,0.004461796,0.04600169,0.332683775
2002-05-01,0.000126,0.001114206,0.009322743,0.323511285
2002-06-01,-0.0019173329999999998,0.000557,0.205107543,0.311418625
2002-07-01,-0.004136614,0.0022222220000000003,0.257816818,0.573103677
2002-08-01,-0.0029260840000000002,0.002770083,-0.009092868,0.5528989679999999
2002-09-01,-0.0014466470000000001,0.0016592920000000001,0.10371931,0.5239659289999999
2002-10-01,-0.000674,0.002207506,-0.068224997,-0.319364211
2002-11-01,0.000819,0.001652893,-0.250862235,-0.329294381
2002-12-01,0.002033881,0.001650165,0.001257554,-0.336086924
2003-01-01,-0.000728,0.004381161,-0.028667674,0.43761538899999997
2003-02-01,-0.00396614,0.005446623,0.148801064,0.41864359799999995
2003-03-01,-0.004126115,0.001631321,-0.051711189000000005,0.404360679
2003-04-01,-0.000563,-0.003820961,-0.276859258,0.6837471559999999
2003-05-01,0.0030468120000000003,-0.001640241,-0.185398678,0.650469898
2003-06-01,0.0038456209999999996,0.001092299,0.006033535,0.610741792
2003-07-01,0.0043150079999999995,0.003266195,-0.062679115,0.544685021
2003-08-01,0.00426736,0.0043360429999999995,0.005858691,0.510954331
2003-09-01,0.0034720320000000003,0.0032414909999999996,0.013213711000000001,0.487753308
2003-10-01,0.004944848,-0.001081666,-0.083718729,0.43080475225
2003-11-01,0.005658626999999999,0.000541,-0.035769424,0.3738561965
2003-12-01,0.004242618,0.0026954179999999998,-0.034154082,0.31690764075
2004-01-01,0.0015717320000000002,0.004294149000000001,-0.04505084400000001,0.259959085
2004-02-01,2.9299999999999997e-05,0.002142475,-0.006411816999999999,0.25304043800000003
2004-03-01,-2.7399999999999995e-05,0.002137894,0.095490071,0.255540438
